,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
52,id,https://id.wikipedia.org/wiki/Museum_Kebangkitan_Nasional,https://upload.wikimedia.org/wikipedia/commons/b/be/Stovia-fac.jpg,Museum Kebangkitan Nasional,,Museum Kebangkitan Nasional,Gedung STOVIA tampak depan tahun 1920.,"Nederlands: Title: Ingang met opschrift Dokter-Djawa School van de School tot Opleiding van Inlandse Artsen (STOVIA) aan de Hospitaalweg te Batavia Image code: 35810 Description: Ingang met opschrift Dokter-Djawa School van de School tot Opleiding van Inlandse Artsen (STOVIA) aan de Hospitaalweg te Batavia Keywords: buildings, Jakarta Raya, medical education, STOVIA, Indonesia Albumnumbe: r302 Album title: Ter herinnering aan de inhuldiging van koningin Wilhelmina en tot heil der bevolking van Nederlandsch Oostindië Artist: Tan Tjie Lan / Batavia Date: Circa 1902 Object type: Foto Technique: Albuminedruk Additional: Ontwikkeling van het geneeskundig onderwijs te Weltevreden 1851-1926.- Weltevreden: S.T.O.V.I.A., 1926 Provenance: Antiquariaat Minerva / Den Haag Provenance type: Aankoop Acquisition date: 1992-12-08 Size: 19x25cm",,image/jpeg,553,725,True,True,True,"Museum Kebangkitan Nasional adalah sebuah gedung yang dibangun sebagai monumen tempat lahir dan berkembangnya kesadaran nasional dan juga ditemukannya organisasi pergerakan modern pertama kali dengan nama Boedi Oetomo. Sebelum menjadi museum, bangunan ini dahulunya adalah sekolah kedokteran yang didirikan oleh Belanda dengan nama School tot Opleiding van Inlandsche Artsen disingkat STOVIA atau Sekolah Dokter Bumiputra. Dalam perjalanannya, gedung tersebut selalu beralih fungsi. Lokasi museum ini tidak jauh dari Pasar Senen, tepatnya di Jalan Abdurrahman Saleh No.26, sebelum RSPAD Gatot Subroto, Jakarta Pusat."
53,id,https://id.wikipedia.org/wiki/Sumatra_Utara,https://upload.wikimedia.org/wikipedia/commons/f/f6/EWP_Tambunan%2C_Buku_Pelengkap_VI_Pemilihan_Umum_1982%2C_p68.jpg,Sumatra Utara,Daftar gubernur,Sumatra Utara / Politik dan pemerintahan / Daftar gubernur,,English: Official portrait of EWP Tambunan as the member of the People's Consultative Assembly in 1982.,,image/jpeg,362,277,True,True,True,"Sumatra Utara adalah sebuah provinsi di Indonesia yang terletak di bagian utara Pulau Sumatra. Provinsi ini beribu kota di Medan. Luas wilayahnya 72.981 km². Sumatra Utara adalah provinsi dengan jumlah penduduk terbesar keempat setelah Jawa Barat, Jawa Timur, dan Jawa Tengah, dan pada tahun 2019, jumlah penduduknya adalah sebesar 14.908.036 jiwa."
54,vi,https://vi.wikipedia.org/wiki/H%E1%BB%95,https://upload.wikimedia.org/wikipedia/commons/c/c8/Tiger_map.jpg,Hổ,,Hổ,Phân bổ trong lịch sử của hổ (vàng nhạt) và 2006 (xanh lá)[3],English: Historical range of tiger is shown in pale yellow and current range (2006) in green. Also added are national borders.,Phân bổ trong lịch sử của hổ (vàng nhạt) và 2006 (xanh lá)[3],image/jpeg,977,1276,True,True,True,"Hổ, còn gọi là cọp hay hùm, là một loài động vật có vú thuộc Họ Mèo, và là một trong năm loài ""mèo lớn"" thuộc chi Panthera. Hổ là một loài thú ăn thịt, chúng dễ nhận biết nhất bởi các sọc vằn dọc sẫm màu trên bộ lông màu đỏ cam với phần bụng trắng. Hổ là loài lớn nhất trong họ Mèo và là động vật lớn thứ 3 trong các loài thú ăn thịt. Hổ là một trong những loài động vật có biểu tượng lôi cuốn và dễ nhận biết nhất trên thế giới. Chúng nổi bật trong thần thoại và văn hóa dân gian cổ đại, tiếp tục được miêu tả trong các bộ phim và văn học hiện đại, xuất hiện trên nhiều lá cờ, phù hiệu áo giáp và làm linh vật cho các đội tuyển thể thao. Đặc biệt trong văn hóa phương Đông, hổ được mệnh danh là ""chúa sơn lâm"". Do đó, chúng là biểu tượng quốc gia của nhiều nước như Ấn Độ, Bangladesh, Malaysia và Hàn Quốc.
Phần lớn các loài hổ sống trong rừng và đồng cỏ. Trong số các loài mèo lớn, chỉ có hổ và báo đốm là bơi giỏi, và thông thường người ta hay thấy hổ tắm trong ao, hồ và sông. Hổ kém mèo nhà và báo hoa mai về khả năng leo trèo. Hổ đi săn đơn lẻ, thức ăn của chúng chủ yếu là các động vật ăn cỏ cỡ trung bình như hươu, nai, lợn rừng, trâu, v.v."
55,vi,https://vi.wikipedia.org/wiki/Chandra_Saradavara,https://upload.wikimedia.org/wikipedia/commons/a/a9/Chandra_Saradavara.jpg,Chandra Saradavara,,Chandra Saradavara,,"English: HRH Princess Chandra Saradavara, the Princess of Phichit, daughter of King Chulalongkorn (Rama V the Great) and Princess Saovabhak Nariratana ไทย: สมเด็จพระเจ้าบรมวงศ์เธอ เจ้าฟ้าจันทราสรัทวาร กรมขุนพิจิตรเจษฎ์จันทร์ พระราชธิดาในพระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว และพระอรรคชายาเธอ พระองค์เจ้าเสาวภาคนารีรัตน์",,image/jpeg,972,663,True,True,True,"Chandra Saradavara, công chúa của Phichit, là công chúa của Xiêm. Cô là một thành viên của gia đình Hoàng gia Xiêm. Cô là con gái của Chulalongkorn, Vua Rama V của Xiêm.
Mẹ cô là công chúa Saovabhak Nariratana, con gái của Hoàng tử Ladavalya, Hoàng tử Bhumindrabhakdi và mẹ Chin Ladavalya na Ayudhya. Cô được đặt tên đầy đủ của cha cô là Chandra Saradavara Varolanlaksanasombati Ratanarajakumari
Đối với các nhiệm vụ hoàng gia, cô là một trong những giám đốc điều hành Phó chủ tịch Hiệp hội đỏ Unalom, các tổ chức majorhumanitarian, được thành lập bởi Nữ hoàng Savang Vadhana làm quan thầy mẹ. Và nữ hoàng Saovabha Phongsri được bổ nhiệm làm chủ tịch đầu tiên, và Thanpuying Plien Phasakoravongs đóng vai thư ký xã hội. Cô từng là phó chủ tịch điều hành với các công chúa khác;
Queen Sukhumala Marasri
Princess Suddha Dibyaratana, the Princess Sri Ratanakosindra
Princess Yaovamalaya Narumala, the Princess of Sawankalok
Princess Srivilailaksana, the Princess of Suphanburi
Princess Ubolratana Narinaka, the Princess Akaravorarajgalya
Princess Saisavalibhirom, the Princess Suddhasininat Piyamaharaj Padivaradda
The Noble Consort Kesorn của Vua Chulalongkorn"
56,id,https://id.wikipedia.org/wiki/Museum_Bahari,https://upload.wikimedia.org/wikipedia/commons/2/26/Stamps_of_Indonesia%2C_053-04.jpg,Museum Bahari,,Museum Bahari,"Prangko Museum Bahari, Jakarta",Azərbaycanca: İndoneziyanın poçt markası English: Stamps of Indonesia,,image/jpeg,208,340,True,True,True,Museum Bahari adalah museum yang menyimpan koleksi yang berhubungan dengan kebaharian dan kenelayanan bangsa Indonesia dari Sabang hingga Merauke yang berlokasi di seberang Pelabuhan Sunda Kelapa. Museum adalah salah satu dari delapan museum yang berada di bawah pengawasan dari Dinas Kebudayaan Permuseuman Provinsi Daerah Khusus Ibu kota Jakarta.
57,war,http://war.wikipedia.org/wiki/Papilio_diophantus,https://upload.wikimedia.org/wikipedia/commons/8/8a/Seitz9FaunaIndoAustralicaPlate22.jpg,Papilio diophantus,,Papilio diophantus,,"Plate 22: Papilio a. Papilio sataspes Fldr. f. ahasverus Stgr. = Papilio sataspes ahasverus Staudinger, 1895, upperwing Papilio sataspes Fldr. f. sataspes Fldr. = Papilio sataspes sataspes C. &amp; R. Felder, 1865, upperwing Papilio nephelus Bsd. f. saturnus Guér. (non Fabricius: preoccupied) = Papilio nephelus sunatus Corbet, 1940, underwing English: a.3.: Black-and-white Helen, underwing b. Papilio nephelus Bsd. f. nephelus Bsd. = Papilio nephelus nephelus Boisduval, 1836, upperwing Papilio nephelus Bsd. f. uranus Weym. = Papilio nephelus uranus Weymer, 1885, ♀, upperwing Papilio fuscus Goeze f. andamanicus Rothsch. = Papilio prexaspes andamanicus Rothschild, 1908, underwing Papilio chaon Westw. f. chaon Westw. = Papilio nephelus chaon Westwood, 1845, underwing English: b.3.: Andaman Helen, underwing; b.4.: Yellow Helen, underwing c. Papilio chaon Westw. f. chaon Westw. = Papilio nephelus chaon Westwood, 1845, upperwing Papilio diophantus Smith = Papilio diophantus Grose-Smith, 1883, upperwing Papilio diophantus Smith = Papilio diophantus Grose-Smith, 1883, underwing Papilio fuscus Goeze f. fuscus Goeze = Papilio fuscus fuscus Goeze, 1779, upperwing English: c.1.: Yellow Helen, upperwing; c.4.: Canopus Swallowtail, upperwing",,image/jpeg,3096,2226,True,True,True,"An Papilio diophantus in uska species han Lepidoptera nga ginhulagway ni Grose-smith hadton 1882. An Papilio diophantus in nahilalakip ha genus nga Papilio, ngan familia nga Papilionidae. Waray hini subspecies nga nakalista."
58,id,https://id.wikipedia.org/wiki/Fran%C3%A7ois_Chau,https://upload.wikimedia.org/wikipedia/commons/7/7e/Fran%C3%A7ois_Chau_cropped.jpg,François Chau,,François Chau,Chau in 2008,"François Chau in April, 2008 in Northampton, England at the Lost Fan Convention.",,image/jpeg,241,158,True,True,True,"François Chau adalah pemeran berkebangsaan Amerika Serikat kelahiran Kamboja. Namanya mulai dikenal sejak memerankan sebagai Dr. Pierre Chang di kanal ABC dalam Lost, dan juga Dr. Chang dalam film 21 & Over."
59,vi,https://vi.wikipedia.org/wiki/Songkran,https://upload.wikimedia.org/wikipedia/commons/d/d1/Songkran_in_Wat_Kungthapao_05.jpg,Songkran,Tính cộng đồng,Songkran / Tính cộng đồng,Gội rửa nước  để cầu may mắn,"ไทย: ประเพณีสงกรานต์ สรงน้ำพระ ใน วัดคุ้งตะเภา ตำบลคุ้งตะเภา อำเภอเมืองอุตรดิตถ์ จังหวัดอุตรดิตถ์ English: Songkran in Wat Kungtaphao Buddhist School in Wat Kungtaphao, Khung Taphao subdistrict, Mueang Uttaradit, Uttaradit Province, Thailand.",,image/jpeg,919,1099,True,True,True,"Songkran là ngày tết cổ truyền mừng năm mới của Thái Lan. Songkran được tổ chức vào ngày đầu năm theo Phật lịch để đón năm mới. Đây là thời điểm người Thái tỏ lòng kính trọng với Đức Phật, dọn dẹp nhà cửa, té nước vào người cao tuổi nhằm tỏ lòng tôn kính. Trong thời gian diễn ra lễ hội, nhiều cuộc diễu hành, thi sắc đẹp được tổ chức. Ngoài ra, người ta còn nấu các món ăn truyền thống và mặc các trang phục nhiều màu sắc. Đặc biệt, trong tết Songkran, người dân sẽ té nước lên nhau bằng xô, súng phun nước, bóng...những người càng được té nhiều nước càng may mắn. Lễ hội này có nét giống Lào và Campuchia, tuy nhiên mỗi nước có nghi thức lễ và hội có vài chi tiết khác nhau."
60,vi,https://vi.wikipedia.org/wiki/Wat_Phnom,http://upload.wikimedia.org/wikipedia/commons/5/5f/Wat_Phnom-Phnom_Penh-Cambodia.jpg,Wat Phnom,,Wat Phnom,Tháp chứa hài cốt phía trước Wat Phnom và đồng hồ cỏ,"English: Chedi of Wat Phnom in Phnom Penh, Cambodia",,image/jpeg,1162,771,True,True,True,Wat Phnom là một ngôi chùa lịch sử và là một trong những chùa quan trọng nhất ở Phnôm Pênh. Đây là ngôi chùa linh thiêng thu hút khách hành hương từ mọi miền đất nước và là điểm tham quan không thể bỏ qua của du khách khi du lịch đến đất nước này.
61,id,https://id.wikipedia.org/wiki/Danau_Toba,https://upload.wikimedia.org/wikipedia/commons/f/fc/COLLECTIE_TROPENMUSEUM_Houtsnijwerk_op_de_voorsteven_van_een_Toba_Batak_prauw_Tobameer_TMnr_10017614.jpg,Danau Toba,Galeri,Danau Toba / Galeri,,"English: Carved prow decorations of a Toba Batak proa, Lake Toba Nederlands: Negatief. Houtsnijwerk op de voorsteven van een Toba Batak prauw, Tobameer",,image/jpeg,494,700,True,True,True,"Danau Toba adalah danau alami berukuran besar di Indonesia yang berada di kaldera Gunung Supervulkan. Danau ini memiliki panjang 100 kilometer, lebar 30 kilometer, dan kedalaman 505 meter. Danau ini terletak di tengah pulau Sumatra bagian utara dengan ketinggian permukaan sekitar 900 meter. Danau ini membentang dari 2.88°N 98.52°E sampai 2.35°N 99.1°E. Ini adalah danau terbesar di Indonesia dan danau vulkanik terbesar di dunia.
Danau Toba adalah lokasi letusan gunung berapi super masif berkekuatan VEI 8 sekitar 69.000 sampai 77.000 tahun yang lalu yang memicu perubahan iklim global. Metode penanggalan terkini menetapkan bahwa 74.000 tahun yang lalu lebih akurat. Letusan ini merupakan letusan eksplosif terbesar di Bumi dalam kurun 25 juta tahun terakhir. Menurut teori bencana Toba, letusan ini berdampak besar bagi populasi manusia di seluruh dunia; dampak letusan menewaskan sebagian besar manusia yang hidup waktu itu dan diyakini menyebabkan penyusutan populasi di Afrika timur tengah dan India sehingga memengaruhi genetika populasi manusia di seluruh dunia sampai sekarang."
62,fil,https://tl.wikipedia.org/wiki/Kalawit,https://upload.wikimedia.org/wikipedia/commons/9/9e/Ph_locator_zamboanga_del_norte_kalawit.png,Kalawit,,Kalawit,Mapa ng Zamboanga del Norte na nagpapakita sa lokasyon ng Kalawit.,English: Map of the Zamboanga del Norte showing the location of Kalawit,Mapa ng Zamboanga del Norte na nagpapakita sa lokasyon ng Kalawit.,image/png,300,300,True,True,True,"Ang Bayan ng Kalawit ay isang ika-3 klaseng bayan sa lalawigan ng Zamboanga del Norte, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 23,633 sa may 4,821 na kabahayan."
63,vi,https://vi.wikipedia.org/wiki/Dendrobium_bracteosum,https://upload.wikimedia.org/wikipedia/commons/6/6b/Dendrobium_bracteosum_OrchidsBln0906.jpg,Dendrobium bracteosum,,Dendrobium bracteosum,,"Dendrobium bracteosum, Habitus and Flowers Location: Botanical Gardens Berlin - Orchid Exhibition",,image/jpeg,1663,1217,True,True,True,Dendrobium bracteosum là một loài lan trong chi Lan hoàng thảo.
64,vi,https://vi.wikipedia.org/wiki/Suharto,https://upload.wikimedia.org/wikipedia/commons/5/59/President_Suharto%2C_1993.jpg,Suharto,,Suharto,,"English: Suharto, second President of the Republic of Indonesia, at the start of his sixth term",,image/jpeg,1537,1200,True,True,True,"Thống tướng Suharto, chính tả cũ là Soeharto, là tổng thống thứ nhì của Indonesia, ông giữ chức vụ nguyên thủ quốc gia trong 31 năm kể từ khi trục xuất Sukarno vào năm 1967 cho đến khi phải từ nhiệm vào năm 1998.
Suharto sinh tại xóm Kemusuk gần thành phố Yogyakarta, trong thời kỳ thực dân Hà Lan. Ông trưởng thành trong hoàn cảnh khiêm tốn. Cha mẹ ông là người Java theo Hồi giáo, họ ly hôn không lâu sau khi ông được sinh. Trong thời kỳ Nhật Bản chiếm đóng Indonesia, Suharto phục vụ trong lực lượng an ninh Indonesia do người Nhật tổ chức. Sau đó, ông tham gia đấu tranh giành độc lập cho Indonesia. Suharto được thăng hạng thiếu tướng sau khi Indonesia độc lập. Binh sĩ dưới quyền Suharto ngăn chặn một âm mưu đảo chính vào ngày 30 tháng 9 năm 1965, Đảng Cộng sản Indonesia bị quy là chủ mưu. Sau đó, quân đội dẫn đầu một cuộc thanh trừng chống cộng, và Suharto đoạt quyền từ tổng thống khai quốc của Indonesia là Sukarno. Ông được bổ nhiệm làm quyền tổng thống vào năm 1967 rồi tổng thống vào năm sau."
65,ceb,https://ceb.wikipedia.org/wiki/Pulau_Manukan,http://upload.wikimedia.org/wikipedia/commons/d/d5/KKseaisland.jpg,Pulau Manukan,,Pulau Manukan,,"English: Sea View from Kota Kinabalu City. Three of the five islands in the marine park Tunku Abdul Rahman off Kota Kinabalu in Sabah, Malaysia can be seen in this photo. By itself to the left is Pulau Sulug, and on the right are Pulau Mamutik and Pulau Manukan (the larger one).",,image/jpeg,733,1100,True,True,True,"Pulo ang Pulau Manukan sa Malaysiya. Nahimutang ni sa estado sa Sabah, sa sidlakang bahin sa nasod, 1,600 km sa sidlakan sa Kuala Lumpur ang ulohan sa nasod. Naglangkob kin og 0.58 ka kilometro kwadrado.
Ang yuta sa Pulau Manukan kay medyo bungtoron. Ang labing taas nga punto sa pulo mao ang 77 metros ibabaw sa dagat nga lebel. Naglukop ni og 0.8 km gikan sa amihanan ngadto sa habagatan ug 1.7 km gikan sa sidlakan ngadto sa kasadpan.
Ang klima tropikal nga kasalupan. Ang kasarangang giiniton 26 °C. Ang kinainitan nga bulan Septiyembre, sa 28 °C, ug ang kinabugnawan Enero, sa 24 °C. Ang kasarangang pag-ulan 2,905 milimetro matag tuig. Ang kinabasaan nga bulan Mayo, sa 338 milimetro nga ulan, ug ang kinaugahan Marso, sa 133 milimetro."
66,vi,https://vi.wikipedia.org/wiki/S%C3%A2n_bay_qu%E1%BB%91c_t%E1%BA%BF_T%C3%A2n_S%C6%A1n_Nh%E1%BA%A5t,https://upload.wikimedia.org/wikipedia/commons/2/2b/Tan_Son_Nhat_Airport.JPG,Sân bay quốc tế Tân Sơn Nhất,Hình ảnh,Sân bay quốc tế Tân Sơn Nhất / Hình ảnh,,Tan Son Nhat International Airport near by Hochiminh city in Vietnam taken 4th September 2006,,image/jpeg,1488,1984,True,True,True,"Sân bay quốc tế Tân Sơn Nhất là sân bay quốc tế lớn nhất ở Việt Nam. Sân bay quốc tế Tân Sơn Nhất với diện tích 850ha đứng thứ nhất về mặt diện tích cũng như công suất nhà ga và cũng là sân bay có lượng khách lớn nhất Việt Nam. Nằm cách trung tâm Thành phố Hồ Chí Minh 8 km về phía Bắc, thuộc quận Tân Bình, sân bay quốc tế Tân Sơn Nhất là đầu mối giao thông quan trọng của cả miền Nam. Năm 2014, sân bay này phục vụ 26.546.475 lượt khách, nằm trong nhóm 50 sân bay có lượng khách nhiều nhất thế giới.
Năm 2016, sân bay này đã phục vụ 32,6 triệu lượt khách, tăng 22,8% so với năm 2015 và 38,5 triệu luợt khách năm 2018.
Sân bay này là trụ sở hoạt động chính của tất cả các hãng hàng không Việt Nam, là nơi đóng trụ sở của Tổng công ty cảng hàng không Việt Nam, đơn vị quản lý toàn bộ các sân bay dân dụng ở Việt Nam.
Sân bay quốc tế Tân Sơn Nhất thuộc sự quản lý và khai thác của Tổng công ty cảng hàng không Việt Nam, trực thuộc Bộ Giao thông Vận tải."
67,vi,https://vi.wikipedia.org/wiki/Gekko_ernstkelleri,https://upload.wikimedia.org/wikipedia/commons/5/53/Gekko_ernstkelleri_distribution.png,Gekko ernstkelleri,,Gekko ernstkelleri,,English: geographic distribution of Gekko ernstkelleri (Native: Philippines),,image/png,944,1259,True,True,True,"Gekko ernstkelleri là một loài thằn lằn trong họ Gekkonidae. Loài này được Rösler, Siler, Brown, Demeglio & Gaulke mô tả khoa học đầu tiên năm 2006."
68,vi,https://vi.wikipedia.org/wiki/S%C3%B3c_Tr%C4%83ng,https://upload.wikimedia.org/wikipedia/commons/a/ab/H%E1%BB%93_N%C6%B0%E1%BB%9Bc_Ng%E1%BB%8Dt_-_TP_S%C3%B3c_Tr%C4%83ng.jpg,Sóc Trăng,Du lịch,Sóc Trăng / Du lịch,Xung quanh Hồ Tịnh Tâm (hồ nhỏ trong khu công viên Hồ Nước Ngọt),"Tiếng Việt: Cảnh quan hồ Tịnh Tâm, hồ nhỏ trong khu công viên hồ Nước Ngọt, Sóc Trăng",,image/jpeg,368,2784,True,True,True,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long, Việt Nam.
Tỉnh Sóc Trăng nằm ở cửa Nam sông Hậu, cách thành phố Hồ Chí Minh khoảng 231 km, cách Cần Thơ 62 km. Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu, là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề, với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long.
Năm 2018, Sóc Trăng là đơn vị hành chính Việt Nam đông thứ 22 về số dân, xếp thứ 38 về Tổng sản phẩm trên địa bàn, xếp thứ 51 về GRDP bình quân đầu người, đứng thứ 47 về tốc độ tăng trưởng GRDP. Với 1.315.900 người dân, GRDP đạt 49.346 tỉ Đồng, GRDP bình quân đầu người đạt 37,5 triệu đồng, tốc độ tăng trưởng GRDP đạt 7,20%."
69,war,https://war.wikipedia.org/wiki/Limnonectes_limborgi,https://upload.wikimedia.org/wikipedia/commons/d/de/Limnonectes_limborgi%2C_Limborg%27s_frog_-_Kaeng_Krachan_National_Park.jpg,Limnonectes limborgi,,Limnonectes limborgi,,"English: Phanoen Thung, Kaeng Krachan National Park",,image/jpeg,3619,5423,True,True,True,"An Limnonectes limborgi in uska species han Anura nga syahan ginhulagway ni Sclater hadton 1892. An Limnonectes limborgi in nahilalakip ha genus nga Limnonectes, ngan familia nga Dicroglossidae. Ginklasipika han IUCN an species komo kulang hin datos. Waray hini subspecies nga nakalista."
70,vi,https://vi.wikipedia.org/wiki/T%E1%BB%95_t%C3%B4m,https://upload.wikimedia.org/wikipedia/commons/8/87/%E8%81%9A%E4%B8%89%E7%89%8C.png,Tổ tôm,Quân bài,Tổ tôm / Quân bài,Tổ tôm,中文（繁體）‎: 越南的聚三牌 English: Tổ Tôm,,image/png,2360,2012,True,True,True,"Tổ tôm là một trò chơi bài lá dân gian phổ biến của người Việt. Tên gọi của trò chơi được đọc chệch ra từ chữ ""Tụ tam"" nghĩa là hội tụ của ba loại hàng Văn, Vạn và Sách. Trong các ngày lễ, Tết, Tổ tôm thường được nam giới và người già chơi vì nó có một số luật khá khó, nhiều nước biến hoá, thanh niên và phụ nữ thời xưa ít chơi. Tổ tôm không phổ biến và bình dân bằng trò chơi Tam cúc. Do Tổ tôm khá khó nên người xưa có câu ca dao đề cao Tổ tôm, nó thể hiện trình độ và cái oai phong của bậc quân tử:
Làm trai biết đánh Tổ tôm
Uống chè mạn hảo xem nôm Thuý Kiều
Bộ Tổ tôm hiện hành sử dụng các hình vẽ mang phong cách của Nhật Bản, theo lối tranh mộc bản đơn giản và tất cả các nhân vật đều mặc kimono thời Edo, trong số này có 18 hình đàn ông, 4 hình phụ nữ và 4 hình trẻ em. Các hình cá chép, trái đào, thành, thuyền cũng là những hình ảnh rất Nhật. Nguyên nhân là dưới thời Pháp thuộc, công ty A.Camoin & Cie của Pháp đã cho phát hành bộ bài tổ tôm với những hình trang trí lấy cảm hứng từ mĩ thuật Nhật Bản. Hình ảnh của bộ bài tổ tôm được giữ nguyên từ đó cho đến nay."
71,ceb,https://ceb.wikipedia.org/wiki/Nepenthes_trichocarpa,https://upload.wikimedia.org/wikipedia/commons/1/19/Ntrichocarpa1.jpg,Nepenthes trichocarpa,,Nepenthes trichocarpa,,Nepenthes × trichocarpa,,image/jpeg,800,600,True,True,True,Espesye sa tanom nga bulak ang Nepenthes trichocarpa. Una ning gihulagway ni Friedrich Anton Wilhelm Miquel. Ang Nepenthes trichocarpa sakop sa kahenera nga Nepenthes sa kabanay nga Nepenthaceae. Pagka karon wala pay siak nga nalista ubos niini niya.
72,ceb,https://ceb.wikipedia.org/wiki/Acanthosaura_capra,https://upload.wikimedia.org/wikipedia/commons/c/c6/Acanthosaura_capra_RoyBateman_Dec2010.jpg,Acanthosaura capra,,Acanthosaura capra,,"English: Acanthosaura capra, Cat Tien National Park",,image/jpeg,913,1500,True,True,True,Espesye sa reptil ang Acanthosaura capra. Una ning gihulagway ni Günther 1861. Ang Acanthosaura capra sakop sa kahenera nga Acanthosaura sa kabanay nga Agamidae. Pagka karon wala pay siak nga nalista ubos niini niya.
73,id,"https://id.wikipedia.org/wiki/Mahayag,_Zamboanga_del_Sur",http://upload.wikimedia.org/wikipedia/commons/4/46/Ph_locator_zamboanga_del_sur_mahayag.png,"Mahayag, Zamboanga del Sur",,"Mahayag, Zamboanga del Sur",Peta lokasi Mahayag,English: Map of Zamboanga del Sur showing the location of Mahayag,,image/png,300,300,True,True,True,"Mahayag adalah munisipalitas yang terletak di provinsi Zamboanga del Sur, Filipina. Wilayah ini memiliki jumlah penduduk sebesar 44.087 jiwa.
Mahayag terbagi menjadi 29 barangay.
Bag-ong Balamban
Bag-ong Dalaguete
Boniao
Delusom
Diwan
Guripan
Kaangayan
Kabuhi
Lourmah
Lower Salug Daku
Lower Santo Niño
Malubo
Manguiles
Marabanan
Panagaan
Paraiso
Pedagan
Poblacion
Pugwan
San Isidro
San Jose
San Vicente
Santa Cruz
Sicpao
Tuboran
Tulan
Tumapic
Upper Salug Daku
Upper Santo Niño"
74,fil,https://tl.wikipedia.org/wiki/1967,https://upload.wikimedia.org/wikipedia/commons/4/47/Nicole_Kidman.jpg,1967,Hunyo,1967 / Kapanganakan = / Hunyo,Nicole Kidman,Nicole Kidman,,image/jpeg,800,532,True,True,True,Ang 1967 ay isang karaniwang taon na nagsisimula sa Linggo sa kalendaryong Gregorian.
75,id,https://id.wikipedia.org/wiki/Rambhai_Barni,https://upload.wikimedia.org/wikipedia/commons/2/24/Bundesarchiv_Bild_183-2005-0524-508%2C_Berlin%2C_Ankunft_des_siamesischen_K%C3%B6nigspaares.jpg,Rambhai Barni,Pemimpin perlawanan,Rambhai Barni / Pemimpin perlawanan,Raja Rama VII dan Ratu Rambhai Barni di Berlin.,"For documentary purposes the German Federal Archive often retained the original image captions, which may be erroneous, biased, obsolete or politically extreme. Scherl Bilderdienst: Ankunft des siamesischen Königspaares auf dem Lehrter Bahnhof. Heute nachmittag um 4.11 Uhr traf auf dem Lehrter Bahnhof mit dem fahrplanmässigen D-Zug aus Hamburg kommend das siamesische Königspaar ein. UBz: das siamesische Königspaar mit Freiherr von Neurath vor dem Lehrter Bhf. 25229-34",,image/jpeg,574,799,True,True,True,"Ratu Rambhai Barni dari Siam, sebelumnya Nya Mulia Putri Tenang Rambhai Barni Svastivatana, adalah istri dan permaisuri Raja Prajadhipok dari Siam."
76,war,https://war.wikipedia.org/wiki/Ben_Tre,https://upload.wikimedia.org/wikipedia/commons/4/4f/Vietnam_BenTre_Bridge.jpg,Ben Tre,,Ben Tre,Ben Tre,"English: Old Ben Tre Bridge, Ben Tre city, Vietnam Tiếng Việt: Cầu Bến Tre cũ; thành phố Bến Tre nhìn từ phía xã Mỹ Thạnh An",,image/jpeg,1080,1920,True,True,True,An Ben Tre amo an kapital han lalawigan han Ben Tre ha Vietnam.
