,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
93,id,https://id.wikipedia.org/wiki/Jose_P._Laurel,https://upload.wikimedia.org/wikipedia/commons/2/2c/Jose_P._Laurel.jpg,Jose P. Laurel,,Jose P. Laurel,,"English: Image of Philippine President Jose P. Laurel, during his visit to Tokyo to attend the Greater East Asia Conference in 1943.",,image/jpeg,1010,758,True,True,True,"José Paciano Laurel y García adalah Presiden Filipina yang ke-3. Ia adalah presiden dari Republik Filipina Kedua, sebuah negara boneka bentukan Jepang ketika diduduki selama Perang Dunia II, dari 1943 hingga 1945. Pada pemerintahan Presiden Diosdado Macapagal, ia diakui sebagai presiden sah Filipina."
94,ceb,http://ceb.wikipedia.org/wiki/Cotoneaster_glaucophyllus,https://upload.wikimedia.org/wikipedia/commons/c/c6/Cotoneasterglaucophyllus.jpg,Cotoneaster glaucophyllus,,Cotoneaster glaucophyllus,,"English: Cotoneaster glaucophyllus in the Water Conservation Garden at Cuyamaca College, El Cajon, California, USA. Identified by sign",,image/jpeg,3124,2665,True,True,True,Espesye sa rosa ang Cotoneaster glaucophyllus. Una ning gihulagway ni Adrien René Franchet. Ang Cotoneaster glaucophyllus sakop sa kahenera nga Cotoneaster sa kabanay nga Rosaceae.
95,fil,https://tl.wikipedia.org/wiki/Rivermaya,https://upload.wikimedia.org/wikipedia/commons/f/fc/Nathan_Azarcon_%282009%29.jpg,Rivermaya,Orihinal na tauhan at tagumpay sa pangunahing kalakarang pangmusika,Rivermaya / Sanligan / Orihinal na tauhan at tagumpay sa pangunahing kalakarang pangmusika,Si Nathan Azarcon ay isa sa mga myembro ng Rivermaya mula 1993 hanggang 2001.,"Band: Bamboo Event: Our company's site recognition Date: July 4, 2009 Location: CAP Convention Center, Baguio City",Nathan performing.,image/jpeg,800,489,True,True,True,"Ang Rivermaya ay isang maimpluwensiyang bandang Pinoy rock na nabuo noong 1993. Ito ay binubuo ni Mark Escueta, Mike Elgar, Japs Sergio, Jayson Fernandez, Ryan Peralta, at Norby David. Ang kanilang musika ay nagbago mula ordinaryong rock, hard rock, pop, progressive at iba pa. Sila ang ikalabing tatlong pinakamabentang musiko sa Pilipinas."
96,war,https://war.wikipedia.org/wiki/Puntius_anchisporus,https://upload.wikimedia.org/wikipedia/commons/f/fd/Puntius_anchisporus_VAILLANT.jpg,Puntius anchisporus,,Puntius anchisporus,,"English: Puntius anchisporus, Drawing from the original description",,image/jpeg,414,700,True,True,True,"An Puntius anchisporus in uska species han Actinopterygii nga syahan ginhulagway ni Vaillant hadton 1902. An Puntius anchisporus in nahilalakip ha genus nga Puntius, ngan familia nga cyprinidae. Waray hini subspecies nga nakalista."
97,fil,https://tl.wikipedia.org/wiki/My_Ex_and_Whys,https://upload.wikimedia.org/wikipedia/commons/c/c2/Liza_Soberano_while_taping_at_Luneta_2016.png,My Ex and Whys,Pangunahing tauhan,My Ex and Whys / Tauhan / Pangunahing tauhan,,English: Liza Soberano inside inside the Rizal Park Visitor's Center while taping Dolce Amore.,,image/png,719,584,True,True,True,"Ang My Ex and Whys ay isang pelikula ng ABS-CBN Film Productions na pinalabas noong Pebrero 15, 2017 sa katuwang si Direk Cathy Garcia-Molina"
98,id,https://id.wikipedia.org/wiki/Sastra_wangi,https://upload.wikimedia.org/wikipedia/commons/a/a8/Ayu_Utami_crop.JPG,Sastra wangi,Ideologi,Sastra wangi / Ideologi,"Melalui ""Saman"" Ayu Utami mengawali era sastra wangi","Ayu Utami, 2005",,image/jpeg,395,350,True,True,True,"Sastra Wangi adalah sebutan yang diberikan untuk karya sastra Indonesia karya penulis perempuan. Istilah sastra wangi pertama kali muncul setelah tebitnya novel Saman karya Ayu Utami. Hal yang mendasar munculnya sastra wangi adalah tema seks yang diusung oleh para penulisnya. Sastra wangi menjadi sarana para penulisnya untuk menyampaikan ideologi dan cara pandang feminis. Para pengarang yang karyanya dikategorikan sastra wangi melihat pengistilahan ini sebagai suatu bentuk ejekan. Alasan mereka, pemberian istilah ini adalah penilaian hanya berdasarkan penampilan fisik saja."
99,ceb,https://ceb.wikipedia.org/wiki/Lonchura_pallida,https://upload.wikimedia.org/wikipedia/commons/e/e5/Pallida2.JPG,Lonchura pallida,,Lonchura pallida,,Italiano: L. pallida,,image/jpeg,838,879,True,True,True,Espesye sa langgam nga una nga gihulagway ni Wallace ni adtong 1863 ang Lonchura pallida. Ang Lonchura pallida sakop sa kahenera nga Lonchura sa kabanay nga Estrildidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
100,fil,https://tl.wikipedia.org/wiki/Datu_Piang,https://upload.wikimedia.org/wikipedia/commons/5/54/Datu_Piang_HD-SN-99-01980.JPEG,Datu Piang,,Datu Piang,"Si Datu Piang (ika-apat mula sa kaliwa) kasama ang mga sundalong Amerikano, 1899.","""Datto Piang, King of Mindanao, and American Officers. Ca. 1899-1900."" HD-SN-99-01980. Resized version of the original downloaded from the source listed. (Actually, this image seems to be by Christiaan Benjamin Nieuwenhuis not B.W. Kilburn)",,image/jpeg,1097,1071,True,True,True,"Si Piang Tan, kilala bilang Datu Piang, ay isang pinunong Tsinong Maguindanaon na nagtatag ng Sambahayang royal ng Piang at kalimitang tinagurian na ""Grand Old Man of Cotabato.""
Bilang anak ni Tuya Tan, isang mangalalakal na Tsino buhat sa Amoy, Tsina at ni Tiko, isang babaeng taga-Maguindano, siya ay Ministro ng mga Lupain sa ilalim ni Datu Utto at naging pinakamayaman at pinakatanyag na datu noong panahon ng mga Amerikano. Dahil sa pinaghalong Maguindanao at Tsino, isa siyang Mestisong Tsino Kinilala si Datu Piang bilang pinuno ng mga Moro sa Gitnang Mindanao nang sumakop at namuno ang Hukbong Katihan ng Estados Unidos sa noo'y tinawag na ""Moroland"".
Si Datu Gumbay Piang, na anak ni Datu Piang sa kaniyang pang-anim na asawang si Polindao, ay namuno sa Batalyong Moro-Bolo para labanan ang mga Hapones sa panahon ng pananakop nila sa Mindanao noong Ikalawang Digmaang Pandaigdig."
101,id,https://id.wikipedia.org/wiki/Sriwijaya,https://upload.wikimedia.org/wikipedia/commons/3/30/Borobudur_ship.JPG,Sriwijaya,Perdagangan,Sriwijaya / Pemerintahan dan ekonomi / Perdagangan,Model kapal Sriwijaya tahun 800-an Masehi yang terdapat pada candi Borobudur.,English: Relief panel of a ship at Borobudur Русский: Рельефная панель с изображением корабля в Боробудуре,,image/jpeg,816,1183,True,True,True,"Sriwijaya adalah salah satu kemaharajaan bahari yang pernah berdiri di pulau Sumatra dan banyak memberi pengaruh di Nusantara dengan daerah kekuasaan berdasarkan peta membentang dari Kamboja, Thailand Selatan, Semenanjung Malaya, Sumatra, Jawa Barat dan kemungkinan Jawa Tengah. Dalam bahasa Sanskerta, sri berarti ""bercahaya"" atau ""gemilang"", dan wijaya berarti ""kemenangan"" atau ""kejayaan"", maka nama Sriwijaya bermakna ""kemenangan yang gilang-gemilang"".
Bukti awal mengenai keberadaan kerajaan ini berasal dari abad ke-7; seorang pendeta Tiongkok dari Dinasti Tang, I Tsing, menulis bahwa ia mengunjungi Sriwijaya tahun 671 dan tinggal selama 6 bulan. Selanjutnya prasasti yang paling tua mengenai Sriwijaya juga berada pada abad ke-7, yaitu prasasti Kedukan Bukit di Palembang, bertarikh 682.
Kemunduran pengaruh Sriwijaya terhadap daerah bawahannya mulai menyusut dikarenakan beberapa peperangan di antaranya tahun 1025 serangan Rajendra Chola I dari Koromandel, selanjutnya tahun 1183 kekuasaan Sriwijaya di bawah kendali kerajaan Dharmasraya."
102,id,https://id.wikipedia.org/wiki/Jaipongan,https://upload.wikimedia.org/wikipedia/commons/2/26/Jaipongan.jpg,Jaipongan,,Jaipongan,Jaipongan,"English: Jaipongan, dance of Sundanese, West Java, Indonesia. Bahasa Indonesia: Tari Jaipongan 日本語: ジャイポンガン（西ジャワの踊り)",,image/jpeg,728,800,True,True,True,"Jaipongan adalah sebuah jenis tari pergaulan tradisional masyarakat Sunda, karawang, Jawa Barat, yang sangat populer di Indonesia."
103,war,https://war.wikipedia.org/wiki/Pycnonotus_aurigaster,https://upload.wikimedia.org/wikipedia/commons/2/20/Sooty-headed_Bulbuls.JPG,Pycnonotus aurigaster,,Pycnonotus aurigaster,,English: Sooty-headed Bulbuls,,image/jpeg,1060,1600,True,True,True,"An Pycnonotus aurigaster in uska species han Aves nga syahan ginhulagway ni Louis Jean Pierre Vieillot hadton 1818. An Pycnonotus aurigaster in nahilalakip ha genus nga Pycnonotus, ngan familia nga Pycnonotidae. Ginklasipika han IUCN an species komo diri gud kababarak-an. Waray hini subspecies nga nakalista."
104,id,https://id.wikipedia.org/wiki/Museum_Bali,https://upload.wikimedia.org/wikipedia/commons/0/07/Bali_Museum_inside_courtyards_and_gates.jpg,Museum Bali,Galeri,Museum Bali / Galeri,,English: Bali_Museum_inside_courtyards_and_gates,,image/jpeg,2304,3072,True,True,True,"Museum Bali adalah museum negara yang berada di Kota Denpasar, Bali. Museum Bali menjadi museum penyimpanan peninggalan masa lampau manusia dan etnografi. Koleksi museum terdiri dari benda-benda etnografi antara lain peralatan dan perlengkapan hidup, kesenian, keagamaan, bahasa tulisan, dan lainnya yang mencerminkan kehidupan dan perkembangan kebudayaan Bali di masa lampau."
105,ceb,https://ceb.wikipedia.org/wiki/Las_Pi%C3%B1as,https://upload.wikimedia.org/wikipedia/commons/d/df/Ph_locator_ncr_laspinas.png,Las Piñas,,Las Piñas,,"English: Map of Metro Manila highlighting the location of Las Piñas City, Philippines.",,image/png,352,300,True,True,True,"Ang Las Piñas primera klaseng dakbayan nahimutang sa Metro Manila, Pilipinas. Adunay kinatibok-an gidak-on nga 32.69 kilometros quadrado ug nahimutang nga nag-inusara nga distrito.
Sumala sa census ni acting 2010, dunay 552,573 katawo. Ang gitudlo nga kodigo postal mao ang 1740.
Alang sa ubang mga dapit sa mao gihapon nga ngalan, tan-awa ang Las Piñas.
Munisipyo ang Las Piñas sa Pilipinas. Ang Las Piñas nahimutang sa lalawigan sa Province of Rizal ug rehiyon sa Calabarzon, sa amihanan-kasadpang bahin sa nasod. Ulohang dakbayan Dakbayan sa Manila nahimutang sa Las Piñas. Adunay 552,573 ka molupyo.
Hapit nalukop sa kabalayan ang palibot sa Las Piñas. Dunay mga 10,000 ka tawo kada kilometro kwadrado sa palibot sa Las Piñas may kaayo hilabihan populasyon. Ang klima habagat. Ang kasarangang giiniton 25 °C. Ang kinainitan nga bulan Marso, sa 28 °C, ug ang kinabugnawan Enero, sa 22 °C. Ang kasarangang pag-ulan 3,315 milimetro matag tuig. Ang kinabasaan nga bulan Agosto, sa 518 milimetro nga ulan, ug ang kinaugahan Abril, sa 28 milimetro."
106,ceb,https://ceb.wikipedia.org/wiki/Harpactes_orrhophaeus,https://upload.wikimedia.org/wikipedia/commons/3/3d/HarpactesRutilusGould.jpg,Harpactes orrhophaeus,,Harpactes orrhophaeus,,Harpactes rutilus,,image/jpeg,2915,1810,True,True,True,Espesye sa langgam nga una nga gihulagway ni Cabanis ug Heine ni adtong 1863 ang Harpactes orrhophaeus. Ang Harpactes orrhophaeus sakop sa kahenera nga Harpactes sa kabanay nga Trogonidae. Giklaseklase sa IUCN ang espesye sa duolang mibahad.
107,id,https://id.wikipedia.org/wiki/Ries_Mulder,https://upload.wikimedia.org/wikipedia/commons/5/56/1938_Ries_Mulder_Stilleven_met_mimosa.jpg,Ries Mulder,Periode Belanda sampai 1940,Ries Mulder / Periode Belanda sampai 1940,,English: painting,,image/jpeg,371,600,True,True,True,"Marinus Mulder adalah seorang pelukis Belanda. Dia mengembangkan suatu gaya kubisme. Karena dia mengajar di Indonesia, dia memiliki pengaruh besar atas seni lukis modern di Indonesia."
108,id,https://id.wikipedia.org/wiki/The_Amazing_Race_2,https://upload.wikimedia.org/wikipedia/commons/4/49/PaodeAcucar.JPG,The Amazing Race 2,Babak 1 (Amerika Serikat → Brasil),The Amazing Race 2 / Ringkasan perlombaan / Babak 1 (Amerika Serikat → Brasil),"Di Rio de Janeiro, peserta berangkat ke Sugarloaf Mountain dimana mereka mendapatkan petunjuk Memutar pertamanya.","English: Sugarloaf, Rio de Janeiro, Brazil.",,image/jpeg,1200,1600,True,True,True,"The Amazing Race 2 adalah musim kedua acara realitas The Amazing Race. The Amazing Race 2 mempertandingkan 11 tim yang beranggotakan 2 orang yang memiliki hubungan khusus dalam perlombaan keliling dunia. Acara ini ditayangkan pada 11 Maret 2002 dan selesai ditayangkan pada 15 Mei 2002.
Teman masa kecil Chris Luca dan Alex Boylan memenangkan perlombaan ini.
Seluruh perlombaan musim ini dirilis dalam bentuk DVD pada tanggal 24 Januari 2011 oleh Amazon.com melalui program CreateSpace."
109,ceb,"https://ceb.wikipedia.org/wiki/Jipapad,_Eastern_Samar",http://upload.wikimedia.org/wikipedia/commons/8/85/Ph_locator_eastern_samar_jipapad.png,"Jipapad, Eastern Samar",,"Jipapad, Eastern Samar",,English: Map of Eastern Samar showing the location of Jipapad,Mapa sa Sidlakang Samar nga nagpakita kon asa nahimutang ang Jipapad,image/png,350,300,True,True,True,"Ang Jipapad usa ka ikalimang klase nga lungsod sa lalawigan sa Sidlakang Samar sa Sidlakang Kabisay-ang rehiyon sa Kabisay-an sa Pilipinas. Sumala sa sensus sa tuig 2000, kini may populasyon nga 6,596 ka tawo sa 1,206 ka bubong."
110,ceb,https://ceb.wikipedia.org/wiki/Trimeresurus_borneensis,https://upload.wikimedia.org/wikipedia/commons/5/5c/Trimeresurus_borneensis.jpg,Trimeresurus borneensis,,Trimeresurus borneensis,,Trimeresurus borneensis,,image/jpeg,532,900,True,True,True,Espesye sa bitin ang Trimeresurus borneensis. Una ning gihulagway ni Wilhelm Peters ni adtong 1872. Ang Trimeresurus borneensis sakop sa kahenera nga Trimeresurus sa kabanay nga Viperidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
111,vi,https://vi.wikipedia.org/wiki/Tenrecidae,https://upload.wikimedia.org/wikipedia/commons/0/01/Kleiner-igeltanrek-a.jpg,Tenrecidae,Hình ảnh,Tenrecidae / Hình ảnh,,Echinops telfairi Deutsch: Kleiner Igeltenrek,,image/jpeg,449,704,True,True,True,Tenrecidae là một họ động vật có vú trong bộ Afrosoricida. Họ này được Gray miêu tả năm 1821.
112,war,https://war.wikipedia.org/wiki/Prionodon_pardicolor,https://upload.wikimedia.org/wikipedia/commons/e/e3/Prionodon_pardicolor_-_Kunming_Natural_History_Museum_of_Zoology_-_DSC02486.JPG,Prionodon pardicolor,,Prionodon pardicolor,,"Taxidermy exhibit in the Kunming Natural History Museum of Zoology (昆明动物博物馆), Kunming, Yunnan, China.",,image/jpeg,3240,4320,True,True,True,"An Prionodon pardicolor in uska species han Mammalia nga ginhulagway ni Hodgson hadton 1842. An Prionodon pardicolor in nahilalakip ha genus nga Prionodon, ngan familia nga Viverridae. Ginklasipika han IUCN an species komo diri gud kababarak-an."
113,war,https://war.wikipedia.org/wiki/Spizaetus_nipalensis,https://upload.wikimedia.org/wikipedia/commons/2/2a/Nisaetus_nipalense_%28Thattekad%29.jpg,Spizaetus nipalensis,,Spizaetus nipalensis,,"English: Mountain hawk-eagle in Thattekad, Kerala",,image/jpeg,1305,870,True,True,True,"An Spizaetus nipalensis in uska species han Aves nga syahan ginhulagway ni Hodgson hadton 1836. An Spizaetus nipalensis in nahilalakip ha genus nga Spizaetus, ngan familia nga Accipitridae. Waray hini subspecies nga nakalista."
114,vi,"https://vi.wikipedia.org/wiki/Sibu,_Sarawak",https://upload.wikimedia.org/wikipedia/commons/f/f0/University_College_of_Technology_Sarawak%2C_Sibu.JPG,"Sibu, Sarawak",Giáo dục,"Sibu, Sarawak / Hạ tầng khác / Giáo dục",Đại học Công nghệ Sarawak (UCTS).,"English: Main building of University College of Technology Sarawak, Sibu, Sarawak, Malaysia.",,image/jpeg,2848,4272,True,True,True,"Sibu là thị trấn thủ phủ của huyện Sibu thuộc tỉnh Sibu, bang Sarawak, Malaysia. Thị trấn nội lục này nằm trên đảo Borneo, có diện tích là 129,5 km². Sibu nằm tại nơi hợp lưu của hai sông Rajang và Igan, cách bờ Biển Đông khoảng 60 km và cách thủ phủ bang Kuching 191,5 kilômét về phía đông bắc của thành phố này. Người Hoa chiếm ưu thế trong thành phần cư dân thị trấn, đặc biệt là người Phúc Châu. Các dân tộc khác là người Melanau, người Mã Lai, và người Iban cũng hiện diện tại khu vực này. Dân số thị trấn vào năm 2010 đạt 162.676.
James Brooke thuộc địa hóa Sibu vào năm 1862 khi ông cho xây một công sự trong thị trấn nhằm đẩy lui các cuộc tấn công của người Dayak bản địa. Sau đó, một nhóm nhỏ người Hoa thuộc phân nhóm Mân Nam định cư quanh công sự để tiến hành các hoạt động kinh doanh một cách an toàn. Năm 1901, Hoàng Nãi Thường dẫn đầu một cuộc di cư quy mô lớn với 1.118 người Hoa Phúc Châu từ tỉnh Phúc Kiến đến Sibu. Điều này khiến Sibu thường được gọi là ""Tân Phúc Châu"". Chính phủ Brooke cho xây dựng Chợ Sibu và bệnh viện đầu tiên trong thị trấn. Bệnh viện Lau King Howe và một số trường học và nhà thờ của giáo phái Giám Lý được xây dựng trong thập niên 1930."
115,vi,https://vi.wikipedia.org/wiki/Th%C3%A0nh_nh%C3%A0_H%E1%BB%93,https://upload.wikimedia.org/wikipedia/commons/4/46/La_thanh_2.jpg,Thành nhà Hồ,La Thành,Thành nhà Hồ / Khu di tích thành nhà Hồ / La Thành,Một đoạn La thành - Thành Nhà Hồ,Tiếng Việt: La _thành,,image/jpeg,1536,2048,True,True,True,"Thành nhà Hồ là kinh đô nước Đại Ngu, nằm trên địa phận nay thuộc tỉnh Thanh Hóa. Đây là tòa thành kiên cố với kiến trúc độc đáo bằng đá có quy mô lớn hiếm hoi ở Việt Nam, có giá trị và độc đáo nhất, duy nhất còn lại ở Đông Nam Á và là một trong rất ít những thành lũy bằng đá còn lại trên thế giới. Thành được xây dựng trong thời gian ngắn, chỉ khoảng 3 tháng và cho đến nay, dù đã tồn tại hơn 6 thế kỷ nhưng một số đoạn của tòa thành này còn lại tương đối nguyên vẹn.
Ngày 27 tháng 6 năm 2011, sau 6 năm đệ trình hồ sơ, Thành nhà Hồ đã được UNESCO công nhận là di sản văn hóa thế giới. Hiện nay, nơi đây đã được thủ tướng chính phủ Việt Nam đưa vào danh sách xếp hạng 62 di tích quốc gia đặc biệt. Từ tháng 12 năm 2018 đến tháng 6 năm 2020, Quỹ Bảo tồn Văn hóa của Đại sứ Hoa Kỳ đã tài trợ 92,500 USD vào dự án bảo tồn Cổng Nam, Thành nhà Hồ."
116,jv,https://jv.wikipedia.org/wiki/Siamang,https://upload.wikimedia.org/wikipedia/commons/c/c7/Siamang_Hellabrunn_2004.jpg,Siamang,,Siamang,,"Hylobates syndactylus English: Siamang, Tierpark Hellabrunn, Munich, Germany. Deutsch: Siamang, Tierpark Hellabrunn, München.",,image/jpeg,1067,1200,True,True,True,"Siamang ya iku kethèk tanpa buntut kang nduwéni lengen kang dawa. Siamang urip ing wit-witan.
Siamang bisa mencolot lan mènèk wit-witan kanthi kesit saéngga ora ana prédhator kang bisa nyekel lan mangan siamang. Siamang kalebu spésies kang kaancem cures awit pambabadan habitaté kang rikat. Siamang ora nduwé buntut lan nduwéni pawakan kang kurang tegap. Siamang nduwéni prakembangan polo kang apik. Siamang wernané ireng soklat rada abang. Kethèk iki nduwéni aneman ing antarané driji kang nomer loro lan nomer telu."
117,jv,https://jv.wikipedia.org/wiki/Nasi_kuning,https://upload.wikimedia.org/wikipedia/commons/d/dc/Nasi_Kuning.jpg,Nasi kuning,,Nasi kuning,Sega kuning wujud tumpeng,English: Nasi Kuning served with Serundeng,,image/jpeg,856,1280,True,True,True,"Sega kuning kuliner khas Indonesia. Panganan iki digawé saka beras sing dimasak bebarengan nganggo kunir, santen lan bumbon crakèn. Amarga iku, sega kuning rasané luwih gurih tinimbang sega putih. Sega kuning uga salah sawijining variasi nasi putih sing kerep dikanggokake dadi tumpeng. Sega kuning racaké disandhingké karo aneka warna lauk-pauk khas Indonesia.
Ing sajrone tradisi Indonesia, wernané sega kuning nglambangke gunung èmas sing tegesé kasugihan, kamakmuran lan adiluhung. Kamangka, sega kuning kerep digawé nalika ana syukuran lan prastawa-prastawa liyané kaya ta lairan, nganténan lan sapanunggalané. Ing tradisi Bali, warna kuning iku salah sijining papat warna kramat saliyané putih, abang lan ireng. Mula, sega kuning kerep didadékake sajènan in upacara kuningan."
118,fil,https://tl.wikipedia.org/wiki/Basista,https://upload.wikimedia.org/wikipedia/commons/f/f1/Basista%2CPangasinanjf8146_10.JPG,Basista,,Basista,,"English: UploadWizard photos -- (General description) -- [1] Basista Municipal Hall (Basista, Pangasinan) office building, town hall, local government Coordinates: 15°51'30""N 120°23'59""E - National, Maharlika Highway and Provincial Road, Centro, Downtown of -- Basista, Pangasinan [2] ( is a fourth class municipality in the Province of Pangasinan, Philippines - 2010 census, with a population of 30,385 people, politically subdivided into 13 barangays.[http://wikimapia.org/3202021/Basista-Pangasinan Land Area: 24.00 km² ZIP Code: 2422 Coordinates: 15°52'2""N 120°24'1""E [3] [4] Geographical location: Pangasinan, Region 1, Philippines, Asia Geographical coordinates: 15° 51' 18"" North, 120° 24' 7"" East Website Basista Public Market[5] Coordinates: 15°51'12""N 120°24'8""E)",,image/jpeg,3456,4608,True,True,True,"Ang Bayan ng Basista ay isang ika-5 klaseng bayan sa lalawigan ng Pangasinan, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 32,959 sa may 6,885 na kabahayan."
119,ceb,https://ceb.wikipedia.org/wiki/Theopropus,https://upload.wikimedia.org/wikipedia/commons/6/6d/Creobroter_by_kadavoor.jpg,Theopropus,,Theopropus,,"English: Creobroter sp. Taken at Kadavoor, Kerala, India.",,image/jpeg,1284,1755,True,True,True,"Henero sa mga bayingbaying ang Theopropus. Ang Theopropus sakop sa kabanay nga Hymenopodidae.
Mao ni ang iyang kladogram matod sa Catalogue of Life:"
120,vi,https://vi.wikipedia.org/wiki/Stylosanthes_fruticosa,https://upload.wikimedia.org/wikipedia/commons/7/75/Stylosanthes_fruticosa_%28Hamata%29_in_Hyderabad%2C_AP_W_IMG_1474.jpg,Stylosanthes fruticosa,Hình ảnh,Stylosanthes fruticosa / Hình ảnh,,"English: Hamata Stylosanthes fruticosa syn. Stylosanthes mucronata in Hyderabad, India.",,image/jpeg,533,800,True,True,True,Stylosanthes fruticosa là một loài thực vật có hoa trong họ Đậu. Loài này được Alston miêu tả khoa học đầu tiên.
121,vi,https://vi.wikipedia.org/wiki/S%E1%BA%A7m_S%C6%A1n,https://upload.wikimedia.org/wikipedia/commons/0/0d/H%C3%B2n_Tr%E1%BB%91ng_m%C3%A1i..jpg,Sầm Sơn,Địa lý,Sầm Sơn / Địa lý,Hòn Trống Mái,Tiếng Việt: Hòn Trống mái.,,image/jpeg,480,640,True,True,True,"Sầm Sơn là một thành phố ven biển thuộc tỉnh Thanh Hóa, Việt Nam.
Thành phố Sầm Sơn được thành lập vào năm 2017 trên cơ sở toàn bộ diện tích và dân số của thị xã Sầm Sơn theo Nghị quyết số 368/NQ-UBTVQH14 của Ủy ban thường vụ Quốc hội. Thành phố hiện là đô thị loại III và là một địa điểm du lịch biển nổi tiếng tại Việt Nam."
122,war,https://war.wikipedia.org/wiki/Labeo_rohita,https://upload.wikimedia.org/wikipedia/commons/d/d1/Labeo_rohita.JPG,Labeo rohita,,Labeo rohita,,Rohu (Labeo rohita),,image/jpeg,1536,2048,True,True,True,"An Labeo rohita in uska species han Actinopterygii nga syahan ginhulagway ni Hamilton hadton 1822. An Labeo rohita in nahilalakip ha genus nga Labeo, ngan familia nga cyprinidae. Ginklasipika han IUCN an species komo diri gud kababarak-an. Waray hini subspecies nga nakalista."
123,vi,https://vi.wikipedia.org/wiki/Sok_An,https://upload.wikimedia.org/wikipedia/commons/d/d3/Sok_An%2C_July_2010.jpg,Sok An,,Sok An,,"Ministro da Cultura do Brasil e Presidente do Comitê do Patrimônio Mundial, Juca Ferreira, recebeu do Vice Primeiro Ministro, Sr. Sok An, um presente do Camoja no término do encontro",,image/jpeg,1129,891,True,True,True,"Sok An là một nhà chính trị người Campuchia. Ông là đảng viên Đảng Nhân dân Campuchia và đại diện cho tỉnh Takeo trong Quốc hội Campuchia năm 2003.
Cho đến khi qua đời, Sok An là phó thủ tướng Campuchia. Nội các Campuchia có 6 thành viên giữ chức vụ phó thủ tướng tuy nhiên năm vị kia kiêm nhiệm bộ trưởng nên Sok An được xem là phó thủ tướng cao nhất. Sok An là người gốc người Khách Gia.
Ông đột ngột qua đời ngày 15 tháng 3 năm 2017 tại Bắc Kinh, Trung Quốc."
124,war,https://war.wikipedia.org/wiki/Falco_severus,https://upload.wikimedia.org/wikipedia/commons/3/3b/Oriental_Hobby_-_Falco_severus_-_Falco_%282526569907%29.jpg,Falco severus,,Falco severus,,"Not the best picture I've ever taken but hey, it's an Oriental Hobby:) Kaeng Krachan, Thailand.",,image/jpeg,798,1064,True,True,True,"An Falco severus in uska species han Aves nga ginhulagway ni Thomas Horsfield hadton 1821. An Falco severus in nahilalakip ha genus nga Falco, ngan familia nga Falconidae. Ginklasipika han IUCN an species komo diri gud kababarak-an. Waray hini subspecies nga nakalista."
125,war,https://war.wikipedia.org/wiki/Stenopus_hispidus,https://upload.wikimedia.org/wikipedia/commons/8/84/Stenopus_Hispidus.jpg,Stenopus hispidus,,Stenopus hispidus,,English: Banded coral shrimp Svenska: Bandad korallräka Latina: Stenopus hispidus,,image/jpeg,3000,2400,True,True,True,"An Stenopus hispidus in uska species han Malacostraca nga syahan ginhulagway ni Olivier hadton 1811. An Stenopus hispidus in nahilalakip ha genus nga Stenopus, ngan familia nga Stenopodidae. Waray hini subspecies nga nakalista."
126,fil,https://tl.wikipedia.org/wiki/Eid_al-Fitr,https://upload.wikimedia.org/wikipedia/commons/8/81/1984_%22Fetr_Feast%22_stamp_of_Iran.jpg,Eid al-Fitr,Paraan sa Sunismo,Eid al-Fitr / Pangkalahatang ritwal / Panalangin sa Eid at eidgah / Paraan sa Sunismo,link=File:1984_%22Fetr_Feast%22_stamp_of_Iran.jpg,"English: 1984 ""Fetr Feast"" stamp of Iran فارسی: ""تمبر ایران 1363 ""عید فطر",,image/jpeg,374,261,True,True,True,"Ang Eid al-Fitr o Eid ul-Fitr, kadalasang pinapaiksi bilang Eid ay isang kapistahang Muslim na palatandaan ng katapusan ng isang buwang-habang pag-aayuno mula bukang-liwayway hanggang paglubog ng araw ng Ramadan. Itong relihiyosong Eid ang tanging araw sa buwan ng Shawwal kung kailan hindi pinapayagang mag-ayuno ang mga Muslim. Pabagu-bago ang petsa ng pagsimula ng anumang buwan ng Hijri batay sa kung kailan nakikita ang bagong buwan ng mga lokal na relihiyosong awtoridad, kaya nag-iiba-iba ang araw ng pagdiriwang sa bawat lokalidad.
Ang Eid al-Fitr ay may tiyak na salat na binubuo ng dalawang rakat na karaniwang isinasagawa sa malawak na parang o malaking bulwagan. Magagampanan lamang ito sa kongregasyon at nagtatampok ng anim na karagdagang Takbir sa paaralang Hanafi ng Sunismo: tatlo sa simula ng unang rakat at tatlo bago ang rukūʿ sa ikalawang rakat. Kadalasan, ang mga ibang paaralan ng Sunni ay may labindalawang Takbir, na sa katulad na paraan, ay hinahati sa mga pangkat ng pito at lima. Sa Shiismo, ang salat ay may anim na Takbir sa unang rakat sa katapusan ng qira'a, bago ang rukūʿ, at lima sa ikalawang Takbir."
