,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
113,vi,https://vi.wikipedia.org/wiki/Iloilo,https://upload.wikimedia.org/wikipedia/commons/b/b5/Ph_locator_map_iloilo.png,Iloilo,,Iloilo,,English: Map of the Philippines showing the location of Iloilo,Vị trí Iloilo tại Philippines,image/png,440,300,True,True,True,"Iloilo là một tỉnh của Philippines thuộc vùng Tây Visayas. Iloilo nằm trên phần phía nam của hòn đảo Panay, Iloilo giáp với tỉnh Antique về phía tây và Capiz về phía bắc, ngoài bờ biển đông nam của tỉnh là đảo Guimaras, trước thuộc về tỉnh nhưng nay là một tỉnh riêng. Qua vinh Panay và eo biển Guimaras là tỉnh Negros Occidental. Tỉnh lị là thành phố Iloilo."
114,vi,https://vi.wikipedia.org/wiki/VinFast,https://upload.wikimedia.org/wikipedia/commons/0/0d/Magna-Logo-LR-V1.0.png,VinFast,Các đối tác,VinFast / Quy mô sản xuất / Các đối tác,,English: Magna Logo,,image/png,162,738,True,True,True,"VinFast, tên đầy đủ là Công ty trách nhiệm hữu hạn sản xuất và Kinh doanh VinFast là một nhà sản xuất ô tô của Việt Nam được thành lập vào năm 2017, có trụ sở tại Hải Phòng do ông James Benjamin DeLuca làm giám đốc điều hành. Công ty này là một thành viên của tập đoàn Vingroup, được Phạm Nhật Vượng sáng lập. Tên công ty là viết tắt của cụm từ ""Việt Nam – Phong cách – An toàn – Sáng tạo – Tiên phong"".
VinFast đã giới thiệu các nguyên mẫu thiết kế đầu tiên được thiết kế dành riêng cho thị trường Việt Nam tại Triển lãm xe hơi Paris năm 2018 ở Pháp, gồm một chiếc xe thể thao đa dụng và một chiếc sedan. Những mẫu xe này được dự kiến ra mắt vào tháng 9 năm 2019. VF có kế hoạch sản xuất xe chạy bằng động cơ điện.
VF có một nhà máy sản xuất tại thành phố Hải Phòng, miền Bắc Việt Nam. Nhà máy có diện tích 335 hecta với tổng vốn đầu tư 3,5 tỉ USD, là một trong những dự án công nghiệp lớn nhất nước này. VF đã hợp tác công nghệ và kỹ thuật với các nhà sản xuất ô tô và linh kiện phụ tùng lớn của châu Âu như BMW, Siemens AG và Robert Bosch GmbH của Đức, công ty Magna Steyr của Áo, và hãng thiết kế Pininfarina của Ý."
115,fil,https://tl.wikipedia.org/wiki/Papua_New_Guinea,http://upload.wikimedia.org/wikipedia/commons/6/6d/Location_Alotau.png,Papua New Guinea,,Papua New Guinea,,Lageplan Alotaus,,image/png,501,722,True,True,True,"Ang Papua New Guinea na opisyal na tinutukoy na Malayang Estado ng Papua New Guinea ay isang bansa sa Oceania, sinasakop ang silangang kalahati ng pulo ng Bagong Guinea at ilang mga panlabas na pulo. Matatagpuan ito sa Karagatang Pasipiko, sa isang rehiyon na ikinahulugan noong ika-19 siglo bilang Melanesia. Port Moresby ang kapital at isa sa mga ilang pangunahing lungsod nito."
116,ceb,https://ceb.wikipedia.org/wiki/Cyclocheilichthys_enoplus,https://upload.wikimedia.org/wikipedia/commons/4/41/Cyclocheilichthys_enoplos_Bleeker.jpg,Cyclocheilichthys enoplus,,Cyclocheilichthys enoplus,,English: Cyclocheilichthys enoplos,,image/jpeg,880,1537,True,True,True,Espesye sa isda nga una nga gihulagway ni Pieter Bleeker ni adtong 1850 ang Cyclocheilichthys enoplus. Ang Cyclocheilichthys enoplus sakop sa kahenera nga Cyclocheilichthys sa kabanay nga karpa. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
117,vi,https://vi.wikipedia.org/wiki/Hemiphyllodactylus_typus,https://upload.wikimedia.org/wikipedia/commons/c/cc/Hemiphyllodactylus_aurantiacus_distribution.png,Hemiphyllodactylus typus,,Hemiphyllodactylus typus,,English: geographic distribution of Hemiphyllodactylus aurantiacus (Native: India),,image/png,944,1259,True,True,True,Hemiphyllodactylus typus là một loài thằn lằn trong họ Gekkonidae. Loài này được Bleeker mô tả khoa học đầu tiên năm 1860.
118,id,https://id.wikipedia.org/wiki/Maria_Ulfah_Santoso,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Ulfah_Santoso.jpg,Maria Ulfah Santoso,,Maria Ulfah Santoso,,English: Indonesian women's rights activist Maria Ulfah Santoso,,image/jpeg,250,197,True,True,True,"Mr. Hajjah Raden Ayu Maria Ulfah atau Maria Ulfah Santoso atau Maria Ulfah Soebadio Sastrosatomo atau dahulu dikenal sebagai Maria Ulfah Santoso adalah salah satu mantan Menteri Sosial pada Kabinet Sjahrir II. Nama Santoso diambil dari nama suami pertama dan nama Soebadio Sastrosatomo diambil dari nama suami kedua setelah suami pertama meninggal dunia.
Ia adalah perempuan Indonesia pertama yang meraih gelar sarjana hukum, memangku jabatan menteri dan anggota Dewan Pertimbangan Agung. Ia memulai kariernya sebagai tenaga honorer bagian perundang-undangan Kabupaten Cirebon. Ia juga menjadi guru AMS Muhammadiyah Jakarta pada tahun 1943.
Selama pendudukan Jepang ia bekerja di Departemen Kehakiman, kemudian pindah ke Departemen Luar Negeri. Pada tahun 1946, setahus setelah Deklarasi Kemerdekaan Republik Indonesia, Subadio diangkat menjadi Menteri Sosial dalam Kabinet Sjahrir. Pada tahun 1946-2947, ia menjabat sebagai sekretaris Perdana Menteri/Dewan Menteri di Jakarta. Pada tahun 1950-1961, Subadio menjadi ketua Panitia Sensor Film di Jakarta.
Selain jabatan tetapnya itu, ia aktif dalam mengikuti kongres-kongres yang diselenggarakan baik di dalam negeri maupun di luar negeri."
119,id,https://id.wikipedia.org/wiki/Geetu_Mohandas,https://upload.wikimedia.org/wikipedia/commons/c/c5/Geethu_mohandas.jpg,Geetu Mohandas,,Geetu Mohandas,,English: South Indian actress,,image/jpeg,563,420,True,True,True,"Geetu Mohandas adalah seorang sutradara dan aktris film India yang dikenal karena karya-karyanya dalam sinema Malayalam dan Bollywood. Pada 2013, ia menyutradarai dilm sosio politik Liar's Dice yang meraih dua Penghargaan Film Nasional, tayang perdana di Festival Film Sundance, dan terpilih sebagai entri India untuk Penghargaan Akademi 2015 AS, yang lebih dikenal dengan nama Oscar."
120,vi,https://vi.wikipedia.org/wiki/Callosciurus_caniceps,https://upload.wikimedia.org/wikipedia/commons/6/62/Callosciurus_caniceps_caniceps_-_Kaeng_Krachan.jpg,Callosciurus caniceps,,Callosciurus caniceps,,"Callosciurus caniceps caniceps, Song Phi Nong, Kaeng Krachan, Phetchaburi, Thailand",,image/jpeg,1728,2592,True,True,True,"Callosciurus prevostii là một loài động vật có vú trong họ Sóc, bộ Gặm nhấm. Loài này được Gray mô tả năm 1842."
121,vi,https://vi.wikipedia.org/wiki/VinFast,https://upload.wikimedia.org/wikipedia/commons/9/90/Elektroh%C3%A4ngebahn%2C_Eisenmann_AG.JPG,VinFast,Quy mô sản xuất,VinFast / Quy mô sản xuất,Một dây chuyền sản xuất của Eisenmann AG,Deutsch: Elektrohängebahn von Eisenmann.,,image/jpeg,2161,2882,True,True,True,"VinFast, tên đầy đủ là Công ty trách nhiệm hữu hạn sản xuất và Kinh doanh VinFast là một nhà sản xuất ô tô của Việt Nam được thành lập vào năm 2017, có trụ sở tại Hải Phòng do ông James Benjamin DeLuca làm giám đốc điều hành. Công ty này là một thành viên của tập đoàn Vingroup, được Phạm Nhật Vượng sáng lập. Tên công ty là viết tắt của cụm từ ""Việt Nam – Phong cách – An toàn – Sáng tạo – Tiên phong"".
VinFast đã giới thiệu các nguyên mẫu thiết kế đầu tiên được thiết kế dành riêng cho thị trường Việt Nam tại Triển lãm xe hơi Paris năm 2018 ở Pháp, gồm một chiếc xe thể thao đa dụng và một chiếc sedan. Những mẫu xe này được dự kiến ra mắt vào tháng 9 năm 2019. VF có kế hoạch sản xuất xe chạy bằng động cơ điện.
VF có một nhà máy sản xuất tại thành phố Hải Phòng, miền Bắc Việt Nam. Nhà máy có diện tích 335 hecta với tổng vốn đầu tư 3,5 tỉ USD, là một trong những dự án công nghiệp lớn nhất nước này. VF đã hợp tác công nghệ và kỹ thuật với các nhà sản xuất ô tô và linh kiện phụ tùng lớn của châu Âu như BMW, Siemens AG và Robert Bosch GmbH của Đức, công ty Magna Steyr của Áo, và hãng thiết kế Pininfarina của Ý."
122,id,https://id.wikipedia.org/wiki/Vietnam,https://upload.wikimedia.org/wikipedia/commons/f/f0/VietnameseProvincesMap.png,Vietnam,Pembagian administratif,Vietnam / Politik / Pembagian administratif,Provinsi di Vietnam,,,image/png,713,428,True,True,True,"Vietnam, bernama resmi Republik Sosialis Vietnam adalah negara paling timur di Semenanjung Indochina di Asia Tenggara. Vietnam berbatasan dengan Republik Rakyat Tiongkok di sebelah utara, Laos di sebelah barat laut, Kamboja di sebelah barat daya dan di sebelah timur terbentang Laut China Selatan.
Dengan populasi sekitar 84 juta jiwa, Vietnam adalah negara terpadat ke-13 di dunia. Vietnam termasuk di dalam grup ekonomi ""Next Eleven""; menurut pemerintah, GDP Vietnam tumbuh sebesar 8.17% pada tahun 2006, negara dengan pertumbuhan tercepat kedua di Asia Timur dan pertama di Asia Tenggara. Pada akhir tahun 2007, menteri keuangan menyatakan pertumbuhan GDP Vietnam diperkirakan mencapai rekor tertinggi dalam sepuluh tahun terakhir sebesar 8.44%."
123,vi,https://vi.wikipedia.org/wiki/Platymantis_corrugata,https://upload.wikimedia.org/wikipedia/commons/2/2e/Rough-backed_Forest_Frog_%28Platymantis_corrugatus%29.jpg,Platymantis corrugata,Hình ảnh,Platymantis corrugata / Hình ảnh,,Found during the day in amongst leaf litter on Bohol. Thanks to Arvin Diesmos for the identification.,,image/jpeg,683,1024,True,True,True,"Platymantis corrugatus là một loài ếch trong họ Ranidae. Chúng là loài đặc hữu của Philippines.
Các môi trường sống tự nhiên của chúng là rừng ẩm vùng đất thấp nhiệt đới hoặc cận nhiệt đới và vùng núi ẩm nhiệt đới hoặc cận nhiệt đới. Loài này đang bị đe dọa do mất môi trường sống."
124,ceb,"https://ceb.wikipedia.org/wiki/Malimono,_Surigao_del_Norte",http://upload.wikimedia.org/wikipedia/commons/5/5c/Ph_locator_surigao_del_norte_malimono.png,"Malimono, Surigao del Norte",,"Malimono, Surigao del Norte",,English: Map of the Surigao del Norte showing the location of Malimono,Mapa sa Surigao del Norte nga nagpakita kon asa nahimutang ang Malimono,image/png,240,300,True,True,True,"Ang Malimono usa ka ikalimang klase nga lungsod sa lalawigan sa Surigao del Norte sa Pilipinas. Sumala sa sensus sa tuig 2000, kini may populasyon nga 14,597 ka tawo sa 2,817 ka bubong."
125,id,https://id.wikipedia.org/wiki/Paradorn_Srichaphan,https://upload.wikimedia.org/wikipedia/commons/3/35/Paradorn_Srichaphan_US_Open_2004.jpg,Paradorn Srichaphan,,Paradorn Srichaphan,"Srichaphan saat US Open, 2004","English: Paradorn Srichaphan, Thai tennis player, at the US Open 2004. ไทย: ภราดร ศรีชาพันธุ์ Français&#160;: Paradorn Srichaphan, un tennisman thailandais, lors de l'US Open 2004.",,image/jpeg,1704,2272,True,True,True,"Paradorn Srichaphan adalah seorang pemain tennis asal Thailand. Dialah peraih rangking tertinggi untuk tennis di negaranya, karienya berada pada posisi 9 dunia. Ia menggunakan nickname ""Ball"". Saat ini, ia berada diurutan ke-57 ATP.
Pada 20 April 2007, sebuah pengumuman mengenai pertunangannya dengan Natalie Glebova. Ia merencanakan menikah pada akhir 2007."
126,vi,https://vi.wikipedia.org/wiki/Tanjung_Pinang,https://upload.wikimedia.org/wikipedia/commons/3/31/Monumen_perjuangan_Tanjung_Pinang.JPG,Tanjung Pinang,,Tanjung Pinang,,Bahasa Indonesia: Monumen perjuangan Raja Haji Fisabilillah,,image/jpeg,1200,1600,True,True,True,"Tanjung Pinang là thủ phủ của quần đảo Riau là một quần đảo đồng thời là một tỉnh của Indonesia. Tuy nhiên, Batam là thành phố đông dân nhất tỉnh. Thành phố này là một cảng thương mại giữa các đảo trong quần đảo Riau. Tanjung Pinang nằm ở phía nam của hòn đảo Bintan và phà và tàu cao tốc kết nối Batam, Singapore, và Johor Bahru.
Tanjung Pinang là một trung tâm chính trị cách đây 500 năm, khi người Bồ Đào Nha thắng trận Malacca và Sultan Mahmud của Malacca chạy trốn đến Tanjung Pinang để tạo ra một kháng cự chống lại việc mở rộng rất thù địch của Bồ Đào Nha.
Tanjung Pinang đã luôn luôn đóng một vai trò hàng đầu trong nền văn hóa Mã Lai. Một vài trăm năm trước đây, Tanjung Pinang đã trở thành một cảng thương mại mạnh, thu hút khu vực, các thương nhân phương Tây, Ấn Độ và Trung Quốc. Người di cư bao gồm cả Trung Quốc cũng thu hút nhiều trong cùng một cách như thế nào Malacca đã phát triển thành một cường quốc khu vực ba thế kỷ trước đó."
127,jv,https://jv.wikipedia.org/wiki/Mardiyanto,https://upload.wikimedia.org/wikipedia/commons/c/c9/Mardiyanto.jpg,Mardiyanto,,Mardiyanto,,Bahasa Indonesia: Mardiyanto sebagai Gubernur Jawa Tengah,,image/jpeg,196,145,True,True,True,"Mardiyanto inggih punika salah satunggalipun pulitikus lan tokoh militèr Indonésia, Gubernur Jawa Tengah taun 1998-2007, lan ugi naté dados Mantri Dalam Negeri Républik Indonésia wonten ing Kabinet Indonésia Bersatu taun 2007-2009. Mardiyanto gadhah sipat minangka pemimpin ingkang prasaja, lan saged dados “bapak” tumraping sadaya rakyatipun. Sifat arifipun minangka pemimpin sampun kauji nalika panjenenganipun dados Gubernur Jawa Tengah periode taun 1998-2007. Mayjen TNI Purn H Mardiyanto, dipunparingi amanah saking Présidhèn Susilo Bambang Yudhoyono supados dados Mantri Dalam Negeri, dinten Selasa 28 Agustus 2007, pinten sasi sadherengipun panjenenganipun lengser saking kalungguhan minangka Gubernur Jawa Tengah ingkang sajatosipun nembé telas ing taun 2008. Panjenenganipun dados sulih sariranipun tilas Mantri Dalam Negeri, Bapak Muhammad Ma’Ruf."
128,war,"https://war.wikipedia.org/wiki/San_Fernando,_Camarines_Sur",https://upload.wikimedia.org/wikipedia/commons/1/1d/Ph_locator_camarines_sur_san_fernando.png,"San Fernando, Camarines Sur",,"San Fernando, Camarines Sur",,English: Map of Camarines Sur showing the location of San Fernando,Mapa han Camarines Sur nga nagpapakita kon hain nahamutang an San Fernando,image/png,250,300,True,True,True,"An San Fernando usa nga ika-upat nga klase nga bungto ha lalawigan han Camarines Sur, Pilipinas. Sumala han census han tuig 2000, mayda ini populasyon nga 27,433 ka tawo ha 5,046 nga mga panimalay."
129,fil,"https://tl.wikipedia.org/wiki/Santa_Cruz,_Occidental_Mindoro",https://upload.wikimedia.org/wikipedia/commons/e/ef/Ph_locator_occidental_mindoro_santa_cruz.png,"Santa Cruz, Occidental Mindoro",,"Santa Cruz, Occidental Mindoro",Mapa ng Occidental Mindoro na nagpapakita sa lokasyon ng Santa Cruz.,English: Map of Occidental Mindoro showing the location of Santa Cruz,Mapa ng Occidental Mindoro na nagpapakita sa lokasyon ng Santa Cruz.,image/png,350,300,True,True,True,"Ang Bayan ng Santa Cruz ay isang ika-3 klaseng bayan sa lalawigan ng Occidental Mindoro, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 37,484 sa may 8,888 na kabahayan."
130,id,https://id.wikipedia.org/wiki/Tony_Wen,https://upload.wikimedia.org/wikipedia/commons/d/d1/Tony_Wen_Home_in_Sungailiat.jpg,Tony Wen,Pendidikan dan Pekerjaan,Tony Wen / Pendidikan dan Pekerjaan,"Bekas rumah Tony Wen di Sungailiat, Bangka.",English: Tony Wen Home in Sungailiat. Tony Wen is a prominent Chinese-Indonesian figure in Indonesian independence movement.,,image/jpeg,2896,5152,True,True,True,"Tony Wen adalah pejuang Indonesia keturunan Tionghoa. Tony Wen merupakan sosok nasional yang sangat digemari ramai. Perawakannya gagah, tampan, penampilannya rapih, tata bahasanya ramah dan teratur mencerminkan latar orang terpelajar ditambah dengan kumis ala Errol Flynn, bintang film Hollywood yang tenar, dan senyum murah yang menggiurkan. Ia dikenal terutama saat membantu keuangan Indonesia di era awal kemerdekaan dengan menyelundupkan candu ke Singapura. Tony Wen atau Boen Kin To, lahir di Sungailiat, Bangka, pada 1911 dari keluarga yang berada. Ayahnya adalah seorang kepala parit Bangka Biliton Tin Maatschappij."
131,jv,https://jv.wikipedia.org/wiki/Imagawayaki,https://upload.wikimedia.org/wikipedia/commons/c/cb/Imagawayaki_001.jpg,Imagawayaki,,Imagawayaki,Imagawayaki,"日本語: 今川焼き、大判焼き、そういった類の食べ物English: Imagawa-yaki, or Ohban-yaki.",,image/jpeg,2422,3624,True,True,True,"Imagawayaki inggih punika satunggaling dhaharan awujud kué Jepang mawi isi selai kacang abrit. Adonan saking dhaharan punika encer, lan dipundamel saking campuran glepung terigu, tigan, gula, lan toya. Imagawayaki punika dipunpanggang wonten ing loyang tembaga ingkang wonten bolongan bunder-bunder. Nalika dhaharan punika sampun badhe mateng, selai kacang abrit dipunparingaken wonten ing salah satunggaling sisih. Menawi sampun lajeng kekalih sisihipun kué lajeng dipundadosaken setunggal nalika kué punika tasih ing saknginggilipun geni. Dhaharan punika gadhah nama ingkang manéka werni wonten ing sapérangan wewengkon ing Jepang."
132,id,https://id.wikipedia.org/wiki/Alfred_Russel_Wallace,https://upload.wikimedia.org/wikipedia/commons/6/6e/Wallace_frog.jpg,Alfred Russel Wallace,Eksplorasi dan penelitian alam,Alfred Russel Wallace / Biografi / Eksplorasi dan penelitian alam,Sebuah ilustrasi dari The Malay Archipelago yang menggambarkan katak terbang yang ditemukan Wallace.,,,image/jpeg,1043,1070,True,True,True,"Alfred Russel Wallace OM FRS dikenal sebagai seorang naturalis, penjelajah, geografer, antropolog, dan ahli biologi dari Britania Raya. Ia paling dikenal karena pemahamannya akan teori evolusi melalui seleksi alam; makalahnya tentang subjek tersebut diterbitkan bersama-sama dengan beberapa tulisan Charles Darwin pada tahun 1858. Hal ini mendorong Darwin untuk mempublikasikan gagasannya sendiri dalam Asal Usul Spesies. Wallace banyak melakukan penelitian lapangan, pertama-tama di basin Sungai Amazon dan kemudian di Kepulauan Melayu, di mana ia mengidentifikasi pembagian fauna yang sekarang dikenal dengan istilah Garis Wallace. Garis tersebut membagi kepulauan Indonesia menjadi dua bagian yang berbeda: bagian barat di mana sebagian besar faunanya berasal dari Asia, dan bagian timur di mana faunanya mencerminkan Australasia.
Ia dianggap sebagai ahli terkemuka dari abad ke-19 dalam bidang penyebaran geografis spesies hewan dan terkadang disebut ""bapak biogeografi"". Wallace adalah salah seorang pemikir tentang evolusi dari abad ke-19 dan telah memberi banyak kontribusi lainnya untuk pengembangan teori evolusi di samping menjadi rekan penemu seleksi alam."
133,ceb,https://ceb.wikipedia.org/wiki/Alcippe_poioicephala,https://upload.wikimedia.org/wikipedia/commons/2/2d/Alcippe_poioicephala.jpg,Alcippe poioicephala,,Alcippe poioicephala,,"English: Brown-cheeked Fulvetta, Alcippe poioicephala",,image/jpeg,640,800,True,True,True,Espesye sa langgam nga una nga gihulagway ni Jerdon ni adtong 1844 ang Alcippe poioicephala. Ang Alcippe poioicephala sakop sa kahenera nga Alcippe sa kabanay nga Sylviidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
134,id,https://id.wikipedia.org/wiki/Comifuro,https://upload.wikimedia.org/wikipedia/commons/f/ff/Comic_Frontier_11_circle_booth.jpg,Comifuro,Profil,Comifuro / Profil,Pasar dōjin di Comic Frontier,English: Circle booth during Comic Frontier 11 日本語: コミックフロンティア11のサークルブース,,image/jpeg,3456,4608,True,True,True,"Comic Frontier, juga dikenal luas sebagai Comifuro adalah konvensi dōjinshi yang diadakan dua kali setahun di Jakarta, Indonesia.
Awalnya merupakan bagian dari Gelar Jepang, sebuah acara budaya Jepang yang diselenggarakan oleh Pusat Studi Bahasa Jepang Universitas Indonesia, Comifuro dipisah menjadi acara sendiri sejak gelaran ketiganya. Comifuro adalah anggota dari International Otaku Expo Association, asosiasi pameran internasional di mana para penggemar budaya otaku berkumpul bersama."
135,id,https://id.wikipedia.org/wiki/John_F._Kennedy,https://upload.wikimedia.org/wikipedia/commons/e/eb/Executive_Order_10924_from_NARA.jpg,John F. Kennedy,Korps Perdamaian,John F. Kennedy / Kepresidenan / Kebijakan luar negeri / Korps Perdamaian,Executive Order 10924,"Executive Order 10924, Establishment and Administration of the Peace Corps in the Department of State March 1, 1961, 03/01/1961.",Physical text copy of the Executive Order establishing the Peace Corps,image/jpeg,1260,774,True,True,True,"John Fitzgerald Kennedy, dikenal dengan panggilan ""Jack"" atau inisial JFK, adalah Presiden Amerika Serikat ke-35 yang menjabat sejak Januari 1961 sampai dibunuh bulan November 1963.
Setelah menjalani dinas militer sebagai komandan Kapal Torpedo Motor PT-109 dan PT-59 saat Perang Dunia II di Pasifik Selatan, Kennedy menjadi perwakilan distrik kongres ke-11 Massachusetts di Dewan Perwakilan Rakyat Amerika Serikat sejak 1947 sampai 1953 dari Partai Demokrat. Setelah itu, ia menjabat di Senat Amerika Serikat sejak 1953 sampai 1960. Kennedy mengalahkan Wakil Presiden dan kandidat Republik Richard Nixon dalam pemilu presiden AS 1960. Pada usia 43 tahun, ia menjadi presiden termuda yang pernah menjabat, presiden termuda kedua, dan presiden pertama yang lahir pada abad ke-20. Sampai sekarang, Kennedy, seorang Katolik, adalah satu-satunya presiden non-Protestan dan satu-satunya presiden pemenang Hadiah Pulitzer.
Peristiwa yang terjadi pada masa pemerintahannya adalah Invasi Teluk Babi, Krisis Rudal Kuba, Perlombaan Antariksa—dengan memulai Proyek Apollo pembangunan Tembok Berlin, Gerakan Hak-Hak Sipil Afrika-Amerika, dan tahap-tahap awal Perang Vietnam."
136,war,"https://war.wikipedia.org/wiki/Santa_Maria,_Bulacan",https://upload.wikimedia.org/wikipedia/commons/7/7c/Ph_locator_bulacan_santa_maria.png,"Santa Maria, Bulacan",,"Santa Maria, Bulacan",,English: Map of Bulacan showing the location of Santa Maria,Mapa han Bulacan nga nagpapakita kon hain nahimutang an Santa Maria,image/png,251,301,True,True,True,"An Santa Maria usa nga syahan nga klase nga urban nga bungto ha lalawigan han Bulacan, Pilipinas. An bungto han of Sta. Maria nahamutang hin 32 ka kilometro ha dumagsaan o amihanan-sidlangan tikang ha Manila ngan nahamutang ha sinirangan nga dapit han Bulacan. Ginsasapitan it bungto ha amihanan han mga bungto han Angat ngan Pandi, parti han Syudad han San Jose del Monte ha salatan; Norzagaray ngan iba nga dapit han Syudad han San Jose del Monte ha sidlangan; ngan han mg bungto han Marilao ngan Bocaue ha katundan nga dapit.
Sumala han census han tuig 2007, mayda ini populasyon nga 205,258 ka tawo ha densidad hin populasyon nga 2,258 ka tawo ha tagsa kilometro nga kwadrado."
137,vi,https://vi.wikipedia.org/wiki/Gi%E1%BB%93ng_Tr%C3%B4m,https://upload.wikimedia.org/wikipedia/commons/9/97/V%C6%B0%E1%BB%9Dn_b%E1%BA%BFn_tre.jpg,Giồng Trôm,Kinh tế - xã hội,Giồng Trôm / Kinh tế - xã hội,Vườn dừa ở xã Hưng Nhượng đặc trưng ở nơi đây,"English: Coconut garden in Hung Nhuong Commune, Giong Trom District, Ben Tre Province Tiếng Việt: Vườn dừa ở Xã Hưng Nhượng, Huyện Giồng Trôm, Tỉnh Bến Tre",,image/jpeg,1150,2048,True,True,True,"Giồng Trôm là một huyện thuộc tỉnh Bến Tre, Việt Nam."
138,war,https://war.wikipedia.org/wiki/Nepenthes_ampullaria,https://upload.wikimedia.org/wikipedia/commons/0/00/Nep_amp_295.jpg,Nepenthes ampullaria,,Nepenthes ampullaria,,Nepenthes ampullaria,,image/jpeg,1984,1488,True,True,True,"An Nepenthes ampullaria in uska species han Magnoliopsida nga ginhulagway ni William Jack. An Nepenthes ampullaria in nahilalakip ha genus nga Nepenthes, ngan familia nga Nepenthaceae. Waray hini subspecies nga nakalista."
139,war,https://war.wikipedia.org/wiki/Kalingalan_Caluang,http://upload.wikimedia.org/wikipedia/commons/e/e5/Ph_locator_sulu_kalingalan_caluang.png,Kalingalan Caluang,,Kalingalan Caluang,,English: Map of the Sulu showing the location of Caluang,Mapa han Sulu nga nagpapakita kon hain nahamutang an Kalingalan Caluang,image/png,250,300,True,True,True,"An Kalingalan Caluang usa nga ikalima nga klase nga bungto ha lalawigan han Sulu ha Pilipinas. Sumala han census han tuig 2000, mayda ini populasyon nga 22,688 ka tawo ha 4,162 nga panimalay."
140,vi,https://vi.wikipedia.org/wiki/Samson,https://upload.wikimedia.org/wikipedia/commons/d/d8/Lucas_Cranach_-_Samson_and_Delilah.jpg,Samson,,Samson,Samson và người tình đang mặn nồng,,,image/jpeg,800,526,True,True,True,"Samson hay Shimshon hay Shamshoun hoặc Sampson là một trong 13 vị quan xét của người Israel cổ đại được đề cập đến trong Kinh thánh Hebrew, đây là người mạnh nhất từng được mô tả trong Kinh thánh."
141,id,https://id.wikipedia.org/wiki/Harta_Berdarah,https://upload.wikimedia.org/wikipedia/commons/0/04/Rachmat_fighting_with_Mardjan_and_his_men%2C_Harta_Berdarah_p56.jpg,Harta Berdarah,Produksi,Harta Berdarah / Produksi,"Adegan Rachmat berkelahi melawan orang suruhan Mardjan. Pemerannya, Zonder, sangat terampil dalam seni bela diri.",English: A scene from the 1940 Union Films production Harta Berdarah,,image/jpeg,716,965,True,True,True,"Harta Berdarah adalah film aksi Hindia Belanda tahun 1940. Film ini disutradarai oleh Rd Ariffien dan R Hu untuk Union Films, dan ditulis oleh Saeroen. Film ini dibuat untuk menarik perhatian penonton pribumi yang berpendidikan. Film yang dibintangi Zonder dan Soelastri ini bercerita tentang seorang pemuda yang meyakinkan seorang haji yang kikir agar lebih dermawan, dan seiring waktu ia jatuh cinta dengan putri sang haji.
Harta Berdarah dirilis saat Idul Fitri dan diiklankan sebagai ""film aksi Indonesia yang menakjubkan"". Untuk membuat takjub penonton, film ini memanfaatkan kemampuan silat Zonder dan ketenaran Soelastri sebagai penyanyi keroncong. Ulasan filmnya positif; banyak yang memuji pemeranan dan alur ceritanya. Meski Harta Berdarah ditayangkan pada 1944, film ini kemungkinan hilang sebagaimana film-film kontemporer waktu itu."
142,id,https://id.wikipedia.org/wiki/The_Amazing_Race_Asia_2,https://upload.wikimedia.org/wikipedia/commons/f/f6/Khitai6.jpg,The Amazing Race Asia 2,Babak 6 (Korea Selatan),The Amazing Race Asia 2 / Ringkasan perlombaan / Babak 6 (Korea Selatan),Plaza Perdamaian yang terletak di dalam Taman Olimpiade Seoul merupakan Pemberhentian di babak ini.,"Olympic Park Gate, Seoul, South Korea. with contemporary version of traditional Dancheong painted eaves.",,image/jpeg,1920,2560,True,True,True,"The Amazing Race Asia 2 adalah sebuah acara realitas permainan yang beradasar serial TV A.S. The Amazing Race. Musim kedua dari acara ini menghadirkan sepuluh tim yang terdiri atas dua orang, memiliki hubungan sebelumnya, dalam perlombaan keliling dunia untuk memperebutkan US$100,000.
Musim ini tayang perdana pada tanggal 22 November 2007 pada jam 9 malam dan berakhir pada tanggal 14 Februari 2008 pada jam 9 malam juga.
Teman di gym asal Singapura, Adrian Yap & Collin Low, merupakan pemenang dari perlombaan ini."
143,ceb,https://ceb.wikipedia.org/wiki/Aethopyga_christinae,https://upload.wikimedia.org/wikipedia/commons/6/60/Mr..jpg,Aethopyga christinae,,Aethopyga christinae,,Aethopyga christinae / Fork-tailed SunbirdMr.,,image/jpeg,802,1069,True,True,True,Espesye sa langgam ang Aethopyga christinae. Una ning gihulagway ni Swinhoe ni adtong 1869. Ang Aethopyga christinae sakop sa kahenera nga Aethopyga sa kabanay nga Nectariniidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
