,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
88,ceb,https://ceb.wikipedia.org/wiki/Anthracoceros_marchei,https://upload.wikimedia.org/wikipedia/commons/c/c3/Anthracoceros_marchei_-Palawan-8.jpg,Anthracoceros marchei,,Anthracoceros marchei,,"Anthracoceros marchei English: Palawan Hornbill on Palawan, The Philippines",,image/jpeg,720,676,True,True,True,Espesye sa langgam ang Anthracoceros marchei. Una ning gihulagway ni Oustalet ni adtong 1885. Ang Anthracoceros marchei sakop sa kahenera nga Anthracoceros sa kabanay nga Bucerotidae. Giklaseklase sa IUCN ang espesye sa madutlan. Pagka karon wala pay siak nga nalista ubos niini niya.
89,id,https://id.wikipedia.org/wiki/Mydaus_javanensis,https://upload.wikimedia.org/wikipedia/commons/5/55/Sunda_Stink_Badger_area.png,Mydaus javanensis,,Mydaus javanensis,,"English: Sunda Stink Badger (Mydaus javanensis) range, with national borders added",,image/png,452,644,True,True,True,"Mydaus javanensis adalah sigung yang habitat aslinya di Indonesia bagian barat, Kalimantan, dan Malaysia. Hewan mamalia yang dapat mengeluarkan bau busuk jika terganggu ini termasuk ke dalam suku Mephitidae. Dalam bahasa-bahasa lokal di wilayah sebarannya, binatang ini dikenal juga sebagai teledu, telegu, kesensedu, kensedu, sadu / sa'at dan lain-lain. Dalam bahasa Inggris, hewan ini dikenal sebagai Indonesian stink badger, Malayan stink badger, Malay badger, Javan stink badger, atau Sunda stink badger."
90,fil,https://tl.wikipedia.org/wiki/Cabugao,https://upload.wikimedia.org/wikipedia/commons/a/af/Ph_locator_ilocos_sur_cabugao.png,Cabugao,,Cabugao,Mapa ng Ilocos Sur na nagpapakita sa lokasyon ng Cabugao.,English: Map of Ilocos Sur showing the location of Cabugao,Mapa ng Ilocos Sur na nagpapakita sa lokasyon ng Cabugao.,image/png,350,300,True,True,True,"Ang Bayan ng Cabugao ay isang ika-3 klaseng bayan sa lalawigan ng Ilocos Sur, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 37,501 sa may 7,894 na kabahayan."
91,vi,https://vi.wikipedia.org/wiki/Pasay,https://upload.wikimedia.org/wikipedia/commons/9/9c/Ph_locator_ncr_pasay.png,Pasay,,Pasay,,"English: Locator map of Pasay City in Metro Manila, Philippines.",Map of Metropolitan Manila showing the location of Pasay City),image/png,352,300,True,True,True,"Thành phố Pasay là một thành phố trực thuộc trung ương, đô thị loại một của Philippines, và nằm trong vùng đô thị Manila. Pasay nằm ngay phía nam của Manila. Thành phố có 354.908 dân và rộng chỉ có 19 km². Dân số lớn trong khi diện tích nhỏ khiến cho mật độ dân số ở đây lên tới 18.679 người/km². Pasay được công nhận là thành phố từ năm 1947.
Thành phố Pasay có Sân bay quốc tế Ninoy Aquino, Trung tâm văn hóa Philippines, Trung tâm hội nghị quốc tế Philippines. Ở đây còn có nhiều nhà hàng, quán cà phê, câu lạc bộ, vũ trường."
92,id,https://id.wikipedia.org/wiki/Tawau,https://upload.wikimedia.org/wikipedia/commons/4/44/Tawau_Emblem_vectorised.svg,Tawau,,Tawau,Lambang,,,image/svg+xml,850,680,True,True,True,"Tawau merupakan nama sebuah Karesidenan dan juga kota di Sabah. Tawau kini merupakan kota ketiga terbesar di Sabah setelah Kota Kinabalu dan Sandakan. Kota ini dihubungkan dengan ibu kota Sabah melalui jalan raya sejauh 500 km, jalur udara dan laut."
93,vi,https://vi.wikipedia.org/wiki/Ch%E1%BA%A7u_v%C4%83n,https://upload.wikimedia.org/wikipedia/commons/9/95/Trang_ph%E1%BB%A5c_M%E1%BA%ABu_Tho%E1%BA%A3i.jpg,Chầu văn,Phần lời của chầu văn,Chầu văn / Phần lời của chầu văn,Mannequin mặc phục trang của người hầu đồng Mẫu Thoải,English: Trang phục màu trắng dùng cho tượng Mẫu Thoải và người hầu đồng mặc khi Mẫu Thoải nhập (White clothing usually use to decorate statues of Water Mother God and use in Hát văn performance),,image/jpeg,2944,2208,True,True,True,"Hát văn, còn gọi là chầu văn hay hát hầu đồng, là một loại hình nghệ thuật ca hát cổ truyền của Việt Nam. Đây là hình thức lễ nhạc gắn liền với nghi thức hầu đồng của tín ngưỡng Tứ phủ và tín ngưỡng thờ Đức Thánh Trần, một tín ngưỡng dân gian Việt Nam. Bằng cách sử dụng âm nhạc mang tính tâm linh với các lời văn trau chuốt nghiêm trang, chầu văn được coi là hình thức ca hát mang ý nghĩa chầu thánh. Hát văn có xuất xứ ở vùng đồng bằng Bắc Bộ và hát cung đình ở Huế.
Thời kỳ thịnh vượng nhất của hát văn là cuối thế kỉ 19, đầu thế kỉ 20. Vào thời gian này, thường có các cuộc thi hát để chọn người hát cung văn. Từ năm 1954, hát văn dần dần mai một vì hầu đồng bị cấm do bị coi là mê tín dị đoan. Đến đầu những năm 1990, hát văn lại có cơ hội phát triển. Các trung tâm của hát văn là Nam Định, Hà Nam, Ninh Bình và một số vùng thuộc đồng bằng Bắc Bộ. Nghệ thuật chầu văn đang được quan tâm bảo tồn và đã được UNESCO công nhận là di sản văn hóa phi vật thể. Hiện tại, Nghi lễ chầu văn của người Nam Định và cả Việt nam đã được đưa vào danh sách 33 di sản văn hóa phi vật thể Việt Nam và được công nhận là Di sản thế giới."
94,vi,https://vi.wikipedia.org/wiki/C%E1%BA%A7u_Th%C3%AA_H%C3%BAc,https://upload.wikimedia.org/wikipedia/commons/5/52/C%E1%BA%A7u_th%C3%AA_h%C3%BAc_H%C3%A0_n%E1%BB%99i_vietnam_-_panoramio.jpg,Cầu Thê Húc,,Cầu Thê Húc,Cầu Thê Húc (năm 2012),Cầu thê húc Hà nội vietnam,,image/jpeg,2432,3648,True,True,True,"Cầu Thê Húc là cây cầu ở hồ Hoàn Kiếm, Hà Nội, thủ đô của Việt Nam.
Nối từ Hồ Hoàn Kiếm ra hòn đảo nhỏ nơi có đền Ngọc Sơn, cây cầu này màu đỏ son, làm bằng gỗ, có nhiều trụ liên tiếp. Cầu được Thần Siêu Nguyễn Văn Siêu xây dựng vào năm 1865. Tên của cầu có nghĩa là ""nơi đậu ánh sáng Mặt Trời buổi sáng sớm"" hay ""Ngưng tụ hào quang""."
95,id,https://id.wikipedia.org/wiki/Nepenthes_albomarginata,https://upload.wikimedia.org/wikipedia/commons/e/e5/Nepenthes_adnata1.jpg,Nepenthes albomarginata,Spesies terkait,Nepenthes albomarginata / Spesies terkait,,Nepenthes adnata,Kantong bawah N. adnata (kiri) dan kantong berwarna ungu N. albomarginata (kanan).,image/jpeg,640,480,True,True,True,"Nepenthes albomarginata adalah tumbuhan kantong semar yang berasal dari Kalimantan, Semenanjung Malaysia, dan Sumatra.
Penunjuk jenis albomarginata, dibentuk dari kata Latin albus dan marginatus, mengacu pada pita putih trikoma yang merupakan karakteristik dari spesies ini."
96,id,https://id.wikipedia.org/wiki/Pacu_jawi,https://upload.wikimedia.org/wikipedia/commons/1/18/Spirit_of_Pacu_Jawi.jpg,Pacu jawi,Pesta,Pacu jawi / Pesta,,"Bahasa Indonesia: Pacu jawi adalah tradisi sehabis panen di Kabupaten Tanah datar, tradisi ini lestari sampai kini dan dikemas menjadi tontonan menarik untuk wisatawan lokal dan mancanegara.",,image/jpeg,2160,2880,True,True,True,"Pacu jawi adalah acara olahraga tradisional yang dilombakan di Kabupaten Tanah Datar, Sumatra Barat, Indonesia. Dalam acara ini, sepasang sapi berlari di lintasan sawah berlumpur dengan panjang sekitar 60–250 meter, sementara seorang joki berdiri di belakangnya dengan memegang kedua sapi. Walaupun namanya mengandung arti ""balapan"", sapi-sapi hanya dilepas sepasang tanpa lawan tanding, dan tidak ada pemenang secara resmi. Tiap pasang sapi berlari secara bergiliran, sementara penonton menilai sapi-sapi tersebut, dan kadang membeli sapi-sapi unggulan dengan harga jauh di atas harga normal. Penduduk Tanah Datar telah menyelenggarakan acara ini selama berabad-abad untuk merayakan masa panen padi. Acara ini juga diiringi pesta desa dan budaya yang disebut alek pacu jawi. Belakangan, acara ini menjadi atraksi wisata yang didukung pemerintah, dan menjadi objek fotografi yang mendapatkan berbagai penghargaan di bidang fotografi."
97,ceb,https://ceb.wikipedia.org/wiki/Morelia_nauta,https://upload.wikimedia.org/wikipedia/commons/9/99/Morelia_nauta_xanthic.jpg,Morelia nauta,,Morelia nauta,,"English: Tanimbar Scrub-Python (Morelia nauta), xanthic morph This specimen lieves in captivity (Andreas Ballaman, Switzerland) Deutsch: Tanimbar-Amethystpython (Morelia nauta), xanthische Farbform Dieses Tier lebt in Gefangenschaft (Andreas Ballaman, Schweiz)",,image/jpeg,2119,1751,True,True,True,"Espesye sa bitin ang Morelia nauta. Una ning gihulagway ni HARVEY, BARKER, AMMERMAN ug CHIPPINDALE ni adtong 2000. Ang Morelia nauta sakop sa kahenera nga Morelia sa kabanay nga Boidae. Pagka karon wala pay siak nga nalista ubos niini niya."
98,id,https://id.wikipedia.org/wiki/Nasi_uduk,https://upload.wikimedia.org/wikipedia/commons/a/a6/Nasi_uduk_netherlands.jpg,Nasi uduk,,Nasi uduk,,"English: Indonesian Nasi uduk (rice cooked in coconut milk) is very similar to nasi lemak from Malaysia. The nasi uduk in this photo is from the Netherlands. It came wrapped in banana leaf and featured fried tempeh (soya bean cake), omelet, serundeng (seasoned and roasted coconut flakes), and peanuts. Image from 10-10-2012.",,image/jpeg,2992,2992,True,True,True,"Nasi uduk atau dalam bahasa Belanda rijst vermengd met onrust van de liefde adalah nama makanan yang terbuat dari bahan dasar nasi putih yang diaron dan dikukus dengan santan, serta dibumbui dengan pala, kayu manis, jahe, daun serai dan merica. Makanan ini ditemukan oleh penduduk pulau Jawa sekitar tahun 1910-1924 dan dipopulerkan oleh Hindia Belanda setelahnya. Nasi uduk biasa dihidangkan dengan emping goreng, tahu goreng, telur dadar / telur goreng yang teriris, dan abon kering, tempe, bawang goreng, ayam goreng, timun serta sambal kacang. Makanan ini biasanya lebih sering dijual di pagi hari untuk sarapan dan malam hari untuk makan malam. Pada malam hari, biasanya nasi uduk dijual di pinggir jalan raya di kota-kota besar. Nasi uduk banyak dijual di kota-kota dan berbagai wilayah di Indonesia Selatan, yaitu pulau Jawa, dan cukup sulit untuk ditemukan di pulau Sumatra, Kalimantan, Sulawesi, Papua dan lain-lain. Pada tahun 2018 Masehi makanan ini tercatat memiliki harga antara Rp.12,000 hingga Rp.15,000."
99,id,https://id.wikipedia.org/wiki/Steve_Lewis_Hesketh,https://upload.wikimedia.org/wikipedia/commons/1/19/Steveheskethpg2.jpg,Steve Lewis Hesketh,,Steve Lewis Hesketh,,English: PG 2010,,image/jpeg,600,507,True,True,True,Steven Hesketh adalah pemain sepak bola Australia yang sekarang bermain untuk Arema Indonesia. Ia juga pernah membela Deltras Sidoarjo.
100,id,"https://id.wikipedia.org/wiki/San_Francisco,_Surigao_del_Norte",http://upload.wikimedia.org/wikipedia/commons/d/dc/Ph_locator_surigao_del_norte_san_francisco.png,"San Francisco, Surigao del Norte",,"San Francisco, Surigao del Norte",Peta menunjukkan lokasi San Francisco,English: Map of the Surigao del Norte showing the location of San Francisco,,image/png,240,300,True,True,True,"San Francisco adalah munisipalitas yang terletak di provinsi Surigao del Norte, Filipina.
Pada tahun 2010, munisipalitas ini memiliki populasi sebesar 12.449 jiwa dan 2.755 rumah tangga."
101,war,https://war.wikipedia.org/wiki/Cateel,https://upload.wikimedia.org/wikipedia/commons/e/ee/Ph_locator_davao_oriental_cateel.png,Cateel,,Cateel,,English: Map of the Davao Oriental showing the location of Cateel,Mapa han Davao Oriental nga nagpapakita kon hain nahamutangan an Cateel,image/png,350,300,True,True,True,"An Cateel usa nga ikatulo nga klase nga bungto ha lalawigan han Davao Oriental ha Pilipinas. Sumala han census han tuig 2000, mayda ini populasyon nga 28,655 ka tawo ha 5,731 nga panimalay."
102,vi,https://vi.wikipedia.org/wiki/Juventus_F.C.,https://upload.wikimedia.org/wikipedia/commons/c/c9/FIFA_WC-qualification_2014_-_Austria_vs_Ireland_2013-09-10_-_Giovanni_Trapattoni_01.JPG,Juventus F.C.,Huấn luyện viên,Juventus F.C. / Huấn luyện viên,Giovanni Trapattoni.,"Deutsch: Fußball-Weltmeisterschaft 2014/Qualifikation (UEFA), Gruppe C, 10. September 2013, Österreich gegen Irland im Wiener Ernst-Happel-Stadion. Im Bild: Giovanni Trapattoni, Irischer Headcoach. English: 2014 FIFA World Cup qualification (UEFA), Group C: Republic of Ireland national football team at 10. September 2013 before the match against the Austria national football team (0:1) in the Ernst-Happel-Stadion in Vienna. Here: Giovanni Trapattoni, Irish head coach. The making of this work was supported by Wikimedia Austria. For other files made with the support of Wikimedia Austria, please see the category Supported by Wikimedia Österreich.",,image/jpeg,2987,2460,True,True,True,"Juventus Football Club, thường được gọi là Juventus hay Juve là một câu lạc bộ bóng đá chuyên nghiệp của Ý có trụ sở tại Torino, Piemonte. Được thành lập vào năm 1897, câu lạc bộ thi đấu trong bộ trang phục sọc trắng đen từ năm 1903 và chơi các trận đấu trên sân nhà ở nhiều sân vận động khác nhau quanh thành phố, mới đây nhất là Sân vận động Juventus có sức chứa 41.507. Với biệt danh Vecchia Signora, câu lạc bộ đã giành được 36 danh hiệu Serie A, 13 danh hiệu Coppa Italia, 8 danh hiệu Supercoppa Italiana, 2 Intercontinental Cup, 2 UEFA Champions League, 1 UEFA Cup Winners' Cup, 3 UEFA Cup, 2 UEFA Super Cup và 1 UEFA Intertoto Cup."
103,id,https://id.wikipedia.org/wiki/Stephan_Schr%C3%B6ck,https://upload.wikimedia.org/wikipedia/commons/a/a2/Stephan_Schr%C3%B6ck.jpg,Stephan Schröck,,Stephan Schröck,,"English: Stephan Schröck with the Philippine national team. Philippines v. Maldives friendly. September 3, 2015.",,image/jpeg,1085,485,True,True,True,"Stephan Markus Cabizares Schröck adalah seorang pemain sepak bola berkewarganegaraan Filipina yang bermain untuk klub SpVgg Greuther Fürth biasa bermain pada posisi bek.
Schröck memulai karier juniornya di klub DJK Schweinfurt dan SpVgg Greuther Fürth kemudian memulai karier seniornya di klub tersebut, sebelum bergabung dengan 1899 Hoffenheim pada tahun 2012."
104,fil,"https://tl.wikipedia.org/wiki/Santa_Maria,_Davao_Occidental",https://upload.wikimedia.org/wikipedia/commons/4/40/Santa_Maria_Official_Seal.jpg,"Santa Maria, Davao Occidental",,"Santa Maria, Davao Occidental",,English: Municipal Official Seal,Opisyal na sagisag ng Santa Maria,image/jpeg,316,316,True,True,True,"Ang Bayan ng Santa Maria ay isang ika-3 klaseng bayan sa lalawigan ng Davao Occidental, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 53,671 sa may 13,590 na kabahayan."
105,id,https://id.wikipedia.org/wiki/Wayang_gedog,http://upload.wikimedia.org/wikipedia/commons/e/e8/Wayang_Gedog.jpg,Wayang gedog,Tokoh dalam Cerita Wayang Gedog,Wayang gedog / Tokoh dalam Cerita Wayang Gedog,Panji Asmarabangun bersama Abdi Kinasih Bancak dan Doyok,Basa Jawa: wayang Gedog,,image/jpeg,984,1296,True,True,True,"Wayang Gedog atau Wayang Panji adalah wayang yang memakai cerita dari serat Panji. Wayang ini mungkin telah ada sejak zaman Majapahit. Bentuk wayangnya hampir sama dengan wayang purwa. Tokoh-tokoh kesatria selalu memakai tekes dan rapekan. Tokoh-tokoh rajanya memakai garuda mungkur dan gelung keling. Dalam cerita Panji tidak ada tokoh raksasa dan kera. Sebagai gantinya, terdapat tokoh Prabu Klana dari Makassar yang memiliki tentara orang-orang Bugis. Namun, tidak selamanya tokoh klana berasal dari Makassar, terdapat pula tokoh-tokoh dari Bantarangin, seperti Klana Siwandana, kemudian dari Ternate seperti prabu Geniyara dan Daeng Purbayunus, dari Siam seperti Prabu Maesadura, dan dari Bali.
Wayang gedog yang kita kenal sekarang, konon diciptakan oleh Girindrawardhana pada tahun 1485.
Wayang Gedog baru memakai keris pada zaman panembahan Senapati di Mataram. Barulah pada masa Pakubuwana III di Solo wayang gedog diperbarui, dibuat mirip wayang purwa, dengan nama Kanjeng Kyai Dewakatong dan Kyai Sri Wibawa."
106,war,https://war.wikipedia.org/wiki/General_Mariano_Alvarez,https://upload.wikimedia.org/wikipedia/commons/9/9a/Ph_locator_cavite_gen_mariano_alvarez.png,General Mariano Alvarez,,General Mariano Alvarez,,English: Map of Cavite showing the location of General Mariano Alvarez,Mapa han Cavite nga nagpapakita kon hain nahimutang an Gen. Mariano Alvarez,image/png,273,300,True,True,True,"An Bungto han General Mariano Alvarez usa nga syahan nga klase nga bungto ha lalawigan han Cavite ha Pilipinas. Sumala han census han tuig 2000 mayda ini populasyon nga 112,446 ka tawo ha 22,592 nga mga panimalay."
107,id,https://id.wikipedia.org/wiki/Manoj_Punjabi,https://upload.wikimedia.org/wikipedia/commons/0/05/Manoj_punjabi.jpeg,Manoj Punjabi,,Manoj Punjabi,,English: manpj punjabi the owner of MD CORP INDONESIA.,,image/jpeg,256,256,True,True,True,"Manoj Punjabi adalah seorang produser film, sinetron sekaligus pendiri Rumah Produksi terbesar di Indonesia, MD Entertainment. Manoj mencintai film sejak kecil dan terobsesi untuk menjadi pembuat film suatu hari. Kegigihan dan kerja kerasnya meraih cita-cita tersebut pun membuahkan hasil yang luar biasa. Usaha Manoj kini terus berkembang pesat, berkat hasrat dan semangatnya yang tinggi dalam berkarya."
108,id,https://id.wikipedia.org/wiki/Jawa_Barat,http://upload.wikimedia.org/wikipedia/commons/0/02/Kepadatan_penduduk_Provinsi_Jawa_Barat.png,Jawa Barat,Demografi,Jawa Barat / Demografi,Peta kota dan kabupaten di Provinsi Jawa Barat berdasarkan tingkat kepadatan penduduk hasil sensus 2010. Legenda:   < 2.000   2.000 - 3.999   4.000 - 8.999   9.000 - 10.999   ≥ 11.000,"English: Population density (people per km²) of cities and regencies in West Java province, Indonesia. Figure based on the 2010 population census. &#160;&#160; &lt; 2,000 &#160;&#160; 2,000 - 3,999 &#160;&#160; 4,000 - 8,999 &#160;&#160; 9,000 - 10,999 &#160;&#160; ≥ 11,000 Bahasa Indonesia: Peta kota dan kabupaten di Provinsi Jawa Barat berdasarkan tingkat kepadatan penduduk (satuan: jiwa/km²). &#160;&#160; &lt; 2.000 &#160;&#160; 2.000 - 3.999 &#160;&#160; 4.000 - 8.999 &#160;&#160; 9.000 - 10.999 &#160;&#160; ≥ 11.000 Basa Sunda: Peta kota jeung kabupatén di Propinsi Jawa Kulon dumasar tingkat kapadetan pangeusina (jiwa/km²). &#160;&#160; &lt; 2.000 &#160;&#160; 2.000 - 3.999 &#160;&#160; 4.000 - 8.999 &#160;&#160; 9.000 - 10.999 &#160;&#160; ≥ 11.000",,image/png,381,578,True,True,True,"Jawa Barat adalah sebuah provinsi di Indonesia, ibu kotanya berada di Bandung."
109,war,https://war.wikipedia.org/wiki/Daet,http://upload.wikimedia.org/wikipedia/commons/1/1e/Ph_locator_camarines_norte_daet.png,Daet,,Daet,,English: Map of Camarines Norte showing the location of Daet,Mapa han Camarines Norte nga nagpapakita kon hain nahamutang an Daet,image/png,250,300,True,True,True,"An Daet usa nga syahan nga klase nga bungto ha lalawigan han Camarines Norte, Pilipinas. Amo ini an kapital nga bungto han Camarines Norte. Sumala han census han tuig 2000, mayda ini populasyon nga 80,632 ka tawo ha 16,267 nga mga panimalay."
110,id,https://id.wikipedia.org/wiki/AgustaWestland_AW169,https://upload.wikimedia.org/wikipedia/commons/a/a7/AgustaWestland_AW169_PAS_2013_01.jpg,AgustaWestland AW169,,AgustaWestland AW169,,"Photograph taken at&#58; Paris Air Show, 17 June 2013–23 June 2013&#32; English: AgustaWestland AW169 at Paris Air Show 2013. Deutsch: AgustaWestland AW169 auf der Paris Air Show 2013.",,image/jpeg,1912,3400,True,True,True,"AgustaWestland AW169 adalah helikopter bermesin ganda, 10-kursi yang saat ini sedang dikembangkan oleh AgustaWestland.
Diumumkan oleh perusahaan di Farnborough International Air Show pada 19 Juli 2010, prototipe pertama terbang pada tanggal 10 Mei 2012.
Program pengujian akan melibatkan tiga prototipe lebih, dengan AW169 kedua dan ketiga direncanakan untuk bergabung dengan usaha kemudian pada tahun 2012, dan yang keempat pada tahun 2013. Sertifikasi dari AW169 diantisipasi untuk tahun 2014.
AW169 juga akan diproduksi di Philadelphia, Amerika Serikat."
111,fil,"https://tl.wikipedia.org/wiki/Bato,_Leyte",https://upload.wikimedia.org/wikipedia/commons/2/25/Ph_locator_leyte_bato.png,"Bato, Leyte",,"Bato, Leyte",Mapa ng Leyte na nagpapakita sa lokasyon ng Bato.,English: Map of Leyte showing the location of Bato,Mapa ng Leyte na nagpapakita sa lokasyon ng Bato.,image/png,350,300,True,True,True,"Ang Bayan ng Bato ay isang ika-4 na klaseng bayan sa lalawigan ng Leyte, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 38,356 sa may 8,517 na kabahayan."
112,th,https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%B1%E0%B8%9E%E0%B9%84%E0%B8%97%E0%B8%A2,https://upload.wikimedia.org/wikipedia/commons/5/50/Thai_Soldiers_Board_C-130_at_Long_Thanh_for_Trip_Home.jpg,กองทัพไทย,ความขัดแย้ง,กองทัพไทย / ความขัดแย้ง,ทหารไทยที่เข้ารบรบในเวียดนาม,Thai Soldiers Board C-130 at Long Thanh for Trip Home.,,image/jpeg,479,600,True,True,True,กองทัพไทย เป็นกองทัพของราชอาณาจักรไทย แบ่งเป็นสามเหล่าทัพ ได้แก่ กองทัพบก กองทัพเรือ และกองทัพอากาศ
113,vi,https://vi.wikipedia.org/wiki/Brunei,https://upload.wikimedia.org/wikipedia/commons/9/96/Control_of_the_island_of_Borneo.png,Brunei,Anh Quốc can thiệp,Brunei / Lịch sử / Anh Quốc can thiệp,Biên giới Brunei (lục) từ năm 1890,English: Administrative map of Borneo in English label.,,image/png,1202,1080,True,True,True,"Brunei, tên chính thức là Nhà nước Brunei Darussalam, là một quốc gia có chủ quyền nằm ở bờ biển phía bắc của đảo Borneo tại Đông Nam Á. Ngoại trừ dải bờ biển giáp biển Đông, quốc gia này hoàn toàn bị bang Sarawak của Malaysia bao quanh. Huyện Limbang của bang Sarawak phân chia Brunei thành hai phần. Đây là quốc gia có chủ quyền duy nhất nằm hoàn toàn trên đảo Borneo, Malaysia và Indonesia phân chia phần lãnh thổ còn lại của đảo.
Lịch sử chính thức của quốc gia cho rằng Brunei có thể có bắt đầu từ thế kỷ VII, khi nó là một thuộc quốc tên là P'o-li của Đế quốc Srivijaya có trung tâm trên đảo Sumatra. Sau đó, nước này trở thành chư hầu của Đế quốc Majapahit có trung tâm trên đảo Java. Brunei trở thành một vương quốc hồi giáo vào thế kỷ thứ XIV, dưới quyền vị quốc vương mới cải sang Hồi giáo là Muhammad Shah.
Vào thời kỳ đỉnh cao của Vương quốc Brunei, Sultan Bolkiah kiểm soát các khu vực phía bắc của đảo Borneo, bao gồm Sarawak và Sabah ngày nay, cũng như quần đảo Sulu ở ngoài khơi mũi đông bắc của Borneo, Seludong, và các đảo ở ngoài khơi mũi tây bắc của Borneo."
114,id,https://id.wikipedia.org/wiki/Aksara_Jawa,https://upload.wikimedia.org/wikipedia/commons/4/4c/Pepadan_from_jatikusuma_50v.jpg,Aksara Jawa,Pepadan,Aksara Jawa / Bentuk / Tanda baca / Pepadan,,English: http://www.bl.uk/manuscripts/Viewer.aspx?ref=mss_jav_27_f050v,,image/jpeg,714,1346,True,True,True,"Aksara Jawa, juga dikenal sebagai Hanacaraka, Carakan, atau Dentawyanjana, adalah salah satu aksara tradisional Indonesia yang berkembang di pulau Jawa. Aksara ini terutama digunakan untuk menulis bahasa Jawa, namun dalam perkembangannya juga digunakan untuk menulis beberapa bahasa daerah lainnya seperti bahasa Sunda, Madura, Sasak, dan Melayu, serta bahasa historis seperti Sanskerta dan Kawi. Aksara Jawa merupakan turunan dari aksara Brahmi India melalui perantara aksara Kawi dan berkerabat dekat dengan aksara Bali. Aksara Jawa aktif digunakan dalam sastra maupun tulisan sehari-hari masyarakat Jawa sejak pertengahan abad ke-15 hingga pertengahan abad ke-20 sebelum fungsinya berangsur-angsur tergantikan dengan huruf Latin. Aksara ini masih diajarkan di DI Yogyakarta, Jawa Tengah, dan Jawa Timur sebagai bagian dari muatan lokal, namun dengan penerapan yang terbatas dalam kehidupan sehari-hari.
Aksara Jawa adalah sistem tulisan abugida yang terdiri dari sekitar 20 hingga 33 aksara dasar, tergantung dari penggunaan bahasa yang bersangkutan."
115,vi,https://vi.wikipedia.org/wiki/Lai_Vung,https://upload.wikimedia.org/wikipedia/commons/2/20/L%C3%A0ng_ngh%E1%BB%81_Long_H%E1%BA%ADu.jpg,Lai Vung,Di tích,Lai Vung / Di tích,Làng nghề đóng xuồng ghe Bà Đài (Xã Long Hậu),"Tiếng Việt: Làng xuồng, ghe xã Long Hậu English: Village boat, boat Long Hau",,image/jpeg,960,1280,True,True,True,"Lai Vung là một huyện phía nam thuộc tỉnh Đồng Tháp, Đồng bằng sông Cửu Long, Việt Nam.
Huyện Lai Vung cách tỉnh lỵ Đồng Tháp 27,9 km, Thành phố Sa Đéc 17 km và Thành phố Hồ Chí Minh 179 km.
Lai Vung được mệnh danh là Vương quốc quýt hồng, nằm giữa sông Tiền và sông Hậu nên có nguồn nước dồi dào thuận lợi cho trồng cây ăn trái với đặc sản nổi tiếng là quýt hồng, quýt đường, cam xoàn, bưởi... Đặc biệt quýt hồng Lai Vung và Nem Lai Vung được Cục Sở hữu trí tuệ công nhận và cấp giấy chứng nhận đăng ký nhãn hiệu độc quyền của huyện Lai Vung."
116,fil,https://tl.wikipedia.org/wiki/Tangub,https://upload.wikimedia.org/wikipedia/commons/4/4c/Ph_locator_misamis_occidental_tangub.png,Tangub,,Tangub,Mapa ng Misamis Occidental na nagpapakita ng lokasyon ng Tangub.,English: Map of the Misamis Occidental showing the location of Tangub,Mapa ng Misamis Occidental na nagpapakita ng lokasyon ng Tangub.,image/png,350,300,True,True,True,"Ang Lungsod ng Tangub ay isang ikatlong klaseng lungsod sa lalawigan ng Misamis Occidental, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 63,011 sa may 12,868 na kabahayan. Kilala ito bilang Kabiserang Pangkapaskuhan sa Mindanao dahil sa mga nakadekorasyong mga sagisag pangkapistahan ng Pasko."
117,id,https://id.wikipedia.org/wiki/Gunung_Talang,https://upload.wikimedia.org/wikipedia/commons/2/22/Mount_Talang.JPG,Gunung Talang,,Gunung Talang,Gunung Talang,Mount Talang,,image/jpeg,1200,1600,True,True,True,"Gunung Talang merupakan gunung berapi yang terletak terletak di kabupaten Solok, provinsi Sumatra Barat, Indonesia.
Gunung Talang berlokasi sekitar 9 km dari kota Arosuka ibu kota kabupaten Solok, dan sekitar 40 km sebelah timur kota Padang.
Gunung ini bertipe stratovolcano dengan ketinggian 2.597 m, merupakan salah satu dari gunung api aktif di Sumatra Barat, dan salah satu kawahnya menjadi sebuah danau yang disebut dengan Danau Talang. Gunung Talang sudah pernah meletus berkali-kali sejak tahun 1833 sampai dengan tahun 2007.
Ada empat kecamatan yang warganya bermukim di sekitar kaki gunung ini, yakni kecamatan Lembah Gumanti, Danau Kembar, Gunung Talang, dan Lembang Jaya. Jumlah penduduk di empat kecamatan itu mencapai 160.000 jiwa, atau sepertiga dari jumlah penduduk kabupaten Solok.
Pada 11 April 2005, Gunung Talang kembali meletus. Gempa yang diikuti bunyi gemuruh dan letusan yang mengeluarkan debu vulkanik sudah berlangsung sedikitnya 42 kali. Di Aia Batumbuak, lokasi terdekat dengan sumber letusan, hujan debu mencapai radius 5 km, sedangkan ketebalan debu di jalan mencapai 10 cm."
