annotation_id,annotator,email,created_at,timestamp,id,image,lead_time,text_cap_en,text_cap_native,text_culture_loc,text_image_loc,text_submitter_native_lang,updated_at
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2485,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/36-timsantos.jpeg,,"A touristic white sand beach in Bohol. Under the shade of the trees are tables, shops, and a masseuse.","Isang turistikang playa na may puting buhangin sa Bohol. Sa lilim ng mga puno ay may mga mesa, tindahan, at masahista.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2486,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/37-timsantos.jpeg,,"A plate of crispy fried pork knuckles, known as ""crispy pata"". It is accompanied by a condiment composed of soy sauce with chopped onions, a slice of calamansi, two chilis and tiny piece of atsara or fermented shreds of papaya.","Isang plato pritong pata ng baboy, na kilala bilang ""crispy pata,"". Kasama nito ang sarsa ng toyo at tinadtad na sibuyas, isang hiwa ng calamansi, dalawang sili, at kapirasong atsara o pinira-piraso at binurong papaya.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2487,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/38-timsantos.jpeg,,"Several packs of adobo-style peanuts in clear plastic bags hanging in a sari-sari store. There is a card displaying ""Fresh Peanuts, Original Flavor, Php. 5.00/pack"". This is a typical sari-sari store, or a corner shop, with other merchandise such as sachets of shampoo, coffee, and you can see in the fridge that there are bottles of beer.","Mga plastik na pakete ng adobong mani ang nakabitin sa isang sari-sari store. May karatula kung saan nakasulat ""Fresh Peanuts, Original Flavor, Php. 5.00/pack""",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2488,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/39-timsantos.jpeg,,"Two traditional boats, the one in front is blue and has the words ""Homeport Cebu"" and ""Bohol Road"" written on it, the one in the back is a white boat.","Dalawang tradisyonal na bangka, sa harapan ay asul at may nakasulat na ""Homeport Cebu"" at ""Bohol Road"", sa likuran naman ay puting bangka.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2489,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/40-timsantos.jpeg,,The interior of Hinagdanan cave and underground pool in Bohol.,"Loob ng Kuwebang hinagdanan at underground pool, sa Bohol.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2490,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/41-timsantos.jpeg,,The interior of Hinagdanan cave and underground pool in Bohol.,"Loob ng Kuwebang hinagdanan at underground pool, sa Bohol.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2491,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/42-timsantos.jpeg,,"This photo is a top-view of hot chocolate and halo-halo. On the left is a cup of hot chocolate with a red straw on a floral saucer, placed on a typical floral table cover. On the right is halo-halo in a fresh coconut shell, this halo-halo is a dessert composed of green gelatin, purple yam, ripe mango slices, and macapuno.","Litratong ito ay may angulo mula sa ibabaw ng tsokolate at halo-halo. Sa kaliwa ay isang tasa ng mainit na tsokolate na may pulang straw sa isang platito na may bulaklak, nakapatong sa tipikal na mabulaklak na disenyo ng pantakip ng mesa. Sa kanan ay halo-halo sa isang bao ng sariwang buko, ang halo-halo'ng ito ay panghimagas na pinagsama-samang  berdeng gulaman, ube, dilaw na hiwa ng mangga, at macapuno.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2492,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/43-timsantos.jpeg,,"A fresh coconut filled with a colorful dessert from the side angle view. This dessert is called halo-halo, featuring ingredients like purple yam, green jelly, green kaong, ice cream, and macapuno. A plastic spoon is inserted into the dessert.","Isang sariwang buko na puno ng makulay na panghimagas kung tignan mula sa tagiliran. Ang panghimagas na ito ay tinaguriang halo-halo. Makikita ang sangkap nito tulad ng ube, berdeng gulaman, berdeng kaong, sorbetes, mangga, at macapuno. May nakatusok na plastik na kutsara sa panghimagas.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2493,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/44-timsantos.jpeg,,"A passenger is sitting inside a green pedicab, while the driver holds a cup. They are in front of a building with a large wooden door and a plaque indicating its historical importance.","isang pasahero ang nakaupo sa loob ng berdeng pedikab, habang ang tsuper ay may hawak na tasa.",Philippines,"Intramuros, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2494,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/45-timsantos.jpeg,,"A landscape of the Chocolate Hills, the hills are surrounded by lush green grasses and forests","Tanawin ng Chocolate Hills, ang mga burol ay napapalibutan sa litrato ay napapalibutan ng luntiang damo at kagubatan",Philippines,"Bohol, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2495,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/46-timsantos.jpeg,,"A landscape of the Chocolate Hills, the hills are surrounded by lush green grasses and forests","Tanawin ng Chocolate Hills, ang mga burol ay napapalibutan sa litrato ay napapalibutan ng luntiang damo at kagubatan",Philippines,"Bohol, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2496,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/47-timsantos.jpeg,,"A wall called a taksiyapo where there are targets on the wall that people can try to hit with plates and bottles, as a way to release stress or anger at the writings on it. In the middle of it is a list of negative words and negativity  such as ""ex-lover,"" ""greed,"" ""cheaters"" and others.","Isang pader na tinatawag na taksiyapo kung saan may mga asintahan sa pader na maaaring batuhin ng mga plato o bote, bilang paglabas ng istress o galit sa mga nakasulat dito. Sa gitna nito ay may listahan ng mga negatibong salita tulad ng  ""CHEATER"", ""EX BF/GF,"" ""GREEDY,"" ""CHEATER,"" at iba pa.",Philippines,"Bohol, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2497,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/48-timsantos.jpeg,,"A monkey, endemic to the Philippines called ""Tarsier"", clinging to a tree branch and with its eyes slightly shut. It is known for its small size and large eyes.","Isang unggoy na tinatawag na ""Tarsier"", ay nakakapit sa sanga ng puno at nakapikit ng bahagya. Ito ay kilala sa kaniyang kaliitan at sa kaniyang malalaki na mga mata.",Philippines,"Bohol, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2498,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/49-timsantos.jpeg,,"A monkey, endemic to the Philippines called ""Tarsier"", clinging to a tree branch and with its eyes fully open. It is known for its small size and large eyes.","Isang unggoy na tinatawag na ""Tarsier"", ay nakakapit sa sanga ng puno at mulat-na-mulat. Ito ay kilala sa kaniyang kaliitan at sa kaniyang malalaki na mga mata.",Philippines,"Bohol, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2499,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/50-timsantos.jpeg,,"A monkey, endemic to the Philippines called ""Tarsier"", clinging to a tree branch and with its eyes fully open. It is known for its small size and large eyes.","Isang unggoy na tinatawag na ""Tarsier"", ay nakakapit sa sanga ng puno at mulat-na-mulat. Ito ay kilala sa kaniyang kaliitan at sa kaniyang malalaki na mga mata.",Philippines,"Bohol, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2500,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/51-timsantos.jpeg,,"The ruins of the historical ""Cagsawa Church"" with only its bell tower still standing. Some clouds can be seen covering the Mayon Volcano in the backround.","Mga labi ng historikal na ""Cagsawa Church"" na mayroon na lamang natitirang kampanaryo na nakatayo. Ang Bulkang Mayon ay makikitang natatakpan ng mga ulap sa likuran.",Philippines,"Albay, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2501,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/52-timsantos.jpeg,,"At the middle is one whole roasted pig, known as ""lechon.""","Sa gitna ay isang buong inihaw na baboy, na kilala bilang ""lechon.""",Philippines,"Cebu, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2502,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/53-timsantos.jpeg,,The interior of a room in a shack where the walls and ceiling are made of thatch. In the middle is a bed with a mosquito net,Looban ng kwarto ng isang bahay kubo kung saan ang dingding at kisame ay gawa sa pawid. Sa gitna ay isang kama na may kulambo,Philippines,"El Nido, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2503,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/54-timsantos.jpeg,,"a plate with a serving of tortang talong, a Filipino eggplant omelette topped with chopped tomatoes and onions. It is accompanied by sliced cucumber, tomato, and a piece of calamansi. There is a small dish of soy sauce on the side.","isang plato na may tortang talong, isang Filipino na omelette na may talong na may tinadtad na kamatis at sibuyas sa ibabaw. Kasama nito ang hiniwang pipino, kamatis, at isang piraso ng calamansi. May maliit na mangkok ng toyo sa gilid.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2504,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/55-timsantos.jpeg,,a horseshoe crab,isang Limulido,Philippines,"El Nido, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2505,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/56-timsantos.jpeg,,Mangrove forest in Puerto-Princesa Subterranean River National Park,Bakawan sa Puerto-Princesa Subterranean River National Park,Philippines,"Puerto Princesa, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2506,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/57-timsantos.jpeg,,a snake coiled around a branch in the canopy of the mangrove forest found in Puerto-Princesa Subterranean River National Park,May ahas na nakapulupot sa isang kagubatan ng bakawan sa Puerto-Princesa Subterranean River National Park,Philippines,"Puerto Princesa, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2507,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/58-timsantos.jpeg,,The interior of a cave in Puerto-Princesa Subterranean River National Park,Loob ng kuweba sa Puerto-Princesa Subterranean River National Park,Philippines,"Puerto Princesa, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2508,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/59-timsantos.jpeg,,The interior of a cave in Puerto-Princesa Subterranean River National Park,Loob ng kuweba sa Puerto-Princesa Subterranean River National Park,Philippines,"Puerto Princesa, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2509,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/60-timsantos.jpeg,,The interior of a cave in Puerto-Princesa Subterranean River National Park,Loob ng kuweba sa Puerto-Princesa Subterranean River National Park,Philippines,"Puerto Princesa, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2510,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/61-timsantos.jpeg,,A coconut vendor is cracking coconuts on a wooden cart that is carrying his coconut goods.,Isang magbubuko ang nagbibiyak ng buko sa isang kahoy na kariton na nagkakarga ng mga paninda niyang buko.,Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2511,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/62-timsantos.jpeg,,A coconut vendor is cracking coconuts with a full view of the wooden cart that is carrying his coconut goods.,"Isang magbubuko ang nagbibiyak ng buko, makikita ang kabuuan ng kaniyang kahoy na kariton na nagkakarga ng mga paninda niyang buko.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2512,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/63-timsantos.jpeg,,"a large statue of Ho Chi Minh, with a French colonial-style City Hall  at the background taken at night.","isang malaking estatwa ni Ho Chi Minh, na may isang French colonial-style na City Hall sa background na kinunan sa gabi.",Vietnam,"Ho Chi Minh City, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2513,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/64-timsantos.jpeg,,"The War Remnants Museum in Vietnam. In front of the museum, there are two military aircraft on display. The building has a large sign with the museum's name in both Vietnamese and English.","Museo ng mga naiwang alaala ng giyera sa Vietnam. Sa harap ng museo, may dalawang eroplanong militar na naka-display. Ang gusali ay may malaking karatula na may pangalan ng museo sa parehong Vietnamese at Ingles.",Vietnam,"Ho Chi Minh City, Vietnam",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2514,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/65-timsantos.jpeg,,a busy scene at Benh Thanh Market,maraming tao ang namimili sa Benh Thanh Market,Brunei,Brunei,Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2515,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/66-timsantos.jpeg,,"A typical classified ad found attached to an electric pole. The sign reads ""TUBERO SERVICE"" and the phone number ""09094644974"" in blue letters. Below the sign, there is a sticker of ""Python ENERGY DRINK.""","Isang tipikal na karatula na makikitang nakakabit sa poste ng kuryente. Ang karatula ay may nakasulat na ""TUBERO SERVICE"" at numero ng telepono na ""09094644974"" sa asul na letra. Sa ibaba ng karatula, mayroong sticker ng ""Python ENERGY DRINK.""",Brunei,Brunei,Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2516,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/67-timsantos.jpeg,,"isang mangkok ng kinilaw, isang pagkaing Pilipino na gawa sa hilaw na isda na binabad sa suka. Ito ay hinaluan ng tinadtad na pulang sibuyas, bawang, at hiniwang berdeng at pulang sili. Ang ulam ay nakahain sa isang mangkok na may disenyo sa ibabaw ng isang lace na mantel.","Tore ng kampana ng gumuhong Cagsawa church. Sa likuran, ang bulkang Mayon ay natatakpan ng mga ulap",Philippines,"Bikol, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2517,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/68-timsantos.jpeg,,a cityscape at dusk in Bonifacio Global City,tanawin sa Bonifacio Global City sa dapit-hapon,Philippines,"BGC, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2518,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/69-timsantos.jpeg,,"Colorful Christmas lanterns made of capiz shell hanging outside a house. It is lit with different colors such as red, green, and blue. There is also a cctv camera attached to the ceiling near it.","makulay na parol gawa sa capiz na nakasabit sa labas ng isang bahay. Ito ay may ilaw na iba't ibang kulay tulad ng pula, berde, at asul. Mayroon ding nakakabit na cctv camera sa kisame malapit dito.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2519,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/70-timsantos.jpeg,,"a bowl of kinilaw, a Filipino dish similar to ceviche made with raw fish marinated in vinegar. The dish is served in a bowl on a table with a traditional embroidered tablecloth","isang mangkok ng kinilaw, isang pagkaing Pilipino tulad ng ceviche na gawa sa hilaw na isda na binabad sa suka. Ang ulam ay nakahain sa isang mangkok na ibabaw ng mesang may tradisiyonal na burdadong mantel",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2520,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/71-timsantos.jpeg,,"Four boards of sungka game, at the middle is a bunch of seashells","Apat na tabla ng sungka, sa gitna ay may isang kumpol ng sigay",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2521,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/72-timsantos.jpeg,,"At the center is a large pot of sinigang, a tamarind-based beef soup with bone marrow, vegetables, and broth. Surrounding it are plates of sizzling sisig, a dish made from chopped pork, and a vegetable stir-fry. There are also small plates with calamansi and red chili peppers, and a bottle of what appears to be soy sauce or vinegar.","Sa gitna ay isang malaking kaldero ng sinigang, isang putahe na may sabaw na gawa sa sampalok, utak ng baka, at gulay. Sa paligid nito ay mga plato ng sizzling sisig, isang ulam na gawa sa tinadtad na baboy, at isang ginisang gulay. Mayroon ding maliliit na plato na may calamansi at pulang sili, at isang bote ng tila toyo o suka.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2522,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/73-timsantos.jpeg,,"A street in Binondo, Chinatown, decorated with numerous red Chinese lanterns hanging from wires","Isang Kalye sa Binondo, Chinatown, na pinalamutian ng maraming pulang Chinese lantern na nakasabit sa mga kable",Philippines,"Binondo, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2523,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/74-timsantos.jpeg,,"Secret lagoon, in El Nido. This is a famous touristic destination, a lagoon surrounded by limestone cliffs.","Secret lagoon, sa El Nido. Ito ay isang popular na lugar pan-turistika, isang lagoon na napapalibutan ng matataas na limestone na bangin",Philippines,"El Nido, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2524,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/75-timsantos.jpeg,,"A port in El Nido, a large ship is docked and many outtrigger boats are waiting.","Isang pantalan sa El Nido, may isang malaking barko ang nakadaong at maraming katig ang nag-aabang",Philippines,"El Nido, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2525,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/76-timsantos.jpeg,,"Sisig on a sizzling plate before it is mixed, it's made with pork, it has a fried egg in the middle, and calamansi","sisig sa sizzling plate bago it halu-haluin, gawa ito sa baboy, may pritong itlog sa gitna, at calamansi",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2526,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/77-timsantos.jpeg,,A large structure made of bamboo and thatch surrounded by tall coconut trees.,Isang malaking istrukturang gawa sa kawayan at kugon na napapalibutan ng matataas na puno ng niyog.,Philippines,"El Nido, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2527,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/78-timsantos.jpeg,,"a glass of halo-halo filled with shaved ice, with slices of candied jackfruit, gelatin, and leche flan on top. There is a glass of water in the background.","isang baso ng halo-halo na puno ng kinaskas na yelo, na may mga hiwa ng minatamis na langka,  gulaman, at leche flan sa ibabaw. May baso ng tubig sa likuran.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2528,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/79-timsantos.jpeg,,"a paper cup covered with a banana leaf, tied with dried coconut leaf fiber","isang paper cup na natatakpan ng dahon ng saging, na nakatali gamit ang hibla ng pinatuyong dahon ng buko",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2529,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/80-timsantos.jpeg,,"Banana cue, a skewer made of fried bananas coated in sugar and sesame seeds","Banana cue, tinuhog na piraso ng pritong saging na nababalot ng asukal at linga.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2530,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/81-timsantos.jpeg,,view of a pineapple plant from above without its fruit,top-view ng halamang piña na walang bunga,Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2531,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/82-timsantos.jpeg,,"A green plate with two unripe mangoes. One mango is whole and unpeeled, there is a knife with a green handle on the plate.","berdeng plato na may dalawang hilaw na mangga. Ang isang mangga ay buo at hindi pa tinalupan, mayroong kutsilyo na may berdeng hawakan sa plato.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2532,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/83-timsantos.jpeg,,A table with two dishes. There is a green plate with sliced ​​green mango and a bowl of shrimp paste,mesa na may dalawang pagkain. may berdeng plato na may hiniwang hilaw na mangga at mangkok ng bagoong,Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2533,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/84-timsantos.jpeg,,a slice of unripe mango with shrimp paste on top,isang hiwa ng hilaw na mangga na may bagoong sa ibabaw,Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2534,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/ed7c275343cb647ca4c1eec232735b8ddff59c98/data/85-timsantos.jpeg,,"A coconut on the ground with a green shoot emerging from it, surrounded by dry grass and plants.","Isang niyog na nasa lupa at may berdeng usbong na lumalabas mula rito, napapalibutan ng tuyong damo at mga halaman.",Philippines,"Manila, Philippines",Filipino (fil),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2535,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/IMG_8101%20-%20B%C3%B6rje%20Karlsson.jpg,,"AirAsia, a low cost airline from Malaysia, flight decked in F1 advertising at Kuala Lumpur.","Avião da AirAsia, uma companhia aérea de baixo custo da Malásia, decorado com publicidade da F1 em Kuala Lumpur.",Malaysia,"Kuala Lumpur, Malaysia",Portuguese (por),
,,seacrowd.research@gmail.com,06/02/2025 00:00:00,06/02/2025 00:00:00,bulk_2536,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/IMG_8118%20-%20B%C3%B6rje%20Karlsson.jpg,,"One of the trains in Kuala Lumpur's monorail, part of the city's subway system.","Um dos trens do monotrilho de Kuala Lumpur, parte do sistema de metrô da cidade.",Malaysia,"Kuala Lumpur, Malaysia",Portuguese (por),
